============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.005
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.426837e-01         -420.2027
     1      9.400604e-01        -1940.8650
     2      9.417855e-01         -993.2158
     3      9.384024e-01         -260.9702
     4      9.317915e-01          398.0548
     5      9.296845e-01          353.5641
     6      9.285555e-01          187.9240
     7      9.287946e-01          222.3372
     8      9.272587e-01          437.6475
     9      9.284716e-01          454.1246
    10      9.279524e-01          575.9558
    11      9.275241e-01          450.5341
    12      9.286878e-01          486.0285
    13      9.283429e-01          571.6711
    14      9.281385e-01          519.8989
    15      9.294466e-01          424.7171
    16      9.296284e-01          530.9766
    17      9.296139e-01          546.8241
    18      9.306183e-01          462.0476
    19      9.315624e-01          461.4794
    20      9.317740e-01          491.5164
    21      9.322292e-01          534.1813
    22      9.335347e-01          451.1600
    23      9.345517e-01          461.2263
    24      9.348059e-01          507.2189
    25      9.356256e-01          476.9411
    26      9.368476e-01          460.6550
    27      9.378937e-01          458.2028
    28      9.385662e-01          498.1074
    29      9.393104e-01          485.5597
    30      9.401215e-01          471.4684
    31      9.413479e-01          450.9852
    32      9.419713e-01          483.0677
    33      9.427449e-01          471.2898
    34      9.432666e-01          480.5365
    35      9.408610e-01          463.4937
    36      9.418943e-01          267.3551
    37      9.434387e-01          389.5732
    38      9.432924e-01          518.4905
    39      9.429843e-01          531.9995
    40      9.435862e-01          575.2634
    41      9.436960e-01          611.7824
    42      9.435371e-01          636.9874
    43      9.438924e-01          637.3893
    44      9.440924e-01          639.6952
    45      9.441874e-01          639.8165
    46      9.443765e-01          639.1619
    47      9.445569e-01          637.2307
    48      9.446718e-01          629.3533
    49      9.448580e-01          628.9454
    50      9.450526e-01          631.1925
    51      9.452236e-01          632.9301
    52      9.453521e-01          627.8402
    53      9.455370e-01          637.9179
    54      9.457008e-01          636.8420
    55      9.458886e-01          635.9202
    56      9.460312e-01          643.9807
    57      9.461501e-01          630.9188
    58      9.463323e-01          636.8398
    59      9.464806e-01          636.7708
    60      9.466100e-01          632.4957
    61      9.467988e-01          628.3528
    62      9.469724e-01          637.4379
    63      9.470838e-01          631.7891
    64      9.472098e-01          628.1691
    65      9.473807e-01          634.9369
    66      9.474803e-01          627.4983
    67      9.475620e-01          633.1289
    68      9.477342e-01          630.3793
    69      9.478435e-01          624.3708
    70      9.479786e-01          628.8073
    71      9.481533e-01          629.0492
    72      9.483140e-01          634.5829
    73      9.484627e-01          635.8096
    74      9.485899e-01          625.2988
    75      9.487107e-01          632.9873
    76      9.487898e-01          630.0980
    77      9.489344e-01          633.8376
    78      9.490925e-01          632.1187
    79      9.492010e-01          634.6384
    80      9.493496e-01          629.6957
    81      9.495178e-01          636.5535
    82      9.496238e-01          628.3679
    83      9.497438e-01          623.0851
    84      9.498361e-01          630.0137
    85      9.499771e-01          631.6226
    86      9.501072e-01          632.9276
    87      9.500973e-01          625.3918
    88      9.501446e-01          626.3387
    89      9.503715e-01          633.9636
    90      9.504248e-01          632.2137
    91      9.504420e-01          619.9595
    92      9.506525e-01          627.2313
    93      9.507811e-01          634.8839
    94      9.508762e-01          630.0060
    95      9.509670e-01          625.7636
    96      9.510494e-01          637.8854
    97      9.511819e-01          627.7485
    98      9.513301e-01          631.3417
    99      9.514706e-01          632.3264
   100      9.515703e-01          621.2611
   101      9.517089e-01          627.2863
   102      9.517968e-01          630.2272
   103      9.518768e-01          633.5074
   104      9.520237e-01          633.3998
   105      9.521675e-01          623.2601
   106      9.522616e-01          626.3403
   107      9.522312e-01          618.4500
   108      9.522377e-01          621.1132
   109      9.524583e-01          628.1243
   110      9.525499e-01          623.0924
   111      9.526367e-01          627.1193
   112      9.527946e-01          615.0663
   113      9.529641e-01          623.6589
   114      9.530753e-01          622.6103
   115      9.532257e-01          630.2922
   116      9.533664e-01          632.4835
   117      9.534789e-01          624.5165
   118      9.535543e-01          625.3448
   119      9.537077e-01          626.4158
   120      9.538397e-01          622.5359
   121      9.539188e-01          601.7134
   122      9.541415e-01          625.3826
   123      9.542130e-01          623.9043
   124      9.542902e-01          627.2768
   125      9.543937e-01          626.4596
   126      9.545457e-01          627.3165
   127      9.546416e-01          626.9039
   128      9.547517e-01          629.8846
   129      9.548970e-01          615.7500
   130      9.549717e-01          619.6758
   131      9.550443e-01          615.2155
   132      9.548119e-01          588.5317
   133      9.547203e-01          627.7479
   134      9.548858e-01          610.7780
   135      9.550464e-01          613.6910
   136      9.550988e-01          619.0561
   137      9.552260e-01          624.5247
   138      9.553642e-01          615.4755
   139      9.554982e-01          626.1171
   140      9.556279e-01          622.7852
   141      9.557114e-01          626.0762
   142      9.558002e-01          616.9855
   143      9.559412e-01          631.5548
   144      9.560527e-01          626.2493
   145      9.561551e-01          627.2939
   146      9.562803e-01          621.5322
   147      9.563861e-01          612.1066
   148      9.565207e-01          616.4879
   149      9.566456e-01          620.2971
   150      9.566994e-01          622.1289
   151      9.567828e-01          618.0842
   152      9.567999e-01          618.1162
   153      9.567530e-01          619.1603
   154      9.568954e-01          618.9269
   155      9.568611e-01          608.6516
   156      9.568131e-01          631.5126
   157      9.569777e-01          620.1852
   158      9.570940e-01          615.7090
   159      9.571654e-01          611.9421
   160      9.572374e-01          619.4764
   161      9.574190e-01          623.5966
   162      9.575045e-01          616.7249
   163      9.576621e-01          625.9896
   164      9.576648e-01          619.4550
   165      9.577166e-01          624.9337
   166      9.578341e-01          623.3553
   167      9.579632e-01          626.8528
   168      9.580071e-01          598.0952
   169      9.581822e-01          614.3904
   170      9.582914e-01          615.9825
   171      9.583675e-01          616.2064
   172      9.584422e-01          620.1844
   173      9.585551e-01          628.5428
   174      9.586339e-01          620.3243
   175      9.587227e-01          618.9883
   176      9.588384e-01          625.7648
   177      9.588701e-01          616.9276
   178      9.588960e-01          614.3261
   179      9.590364e-01          621.6675
   180      9.591605e-01          620.4286
   181      9.588656e-01          580.3475
   182      9.586429e-01          620.9954
   183      9.588243e-01          614.2872
   184      9.589553e-01          622.3666
   185      9.589946e-01          619.7003
   186      9.591034e-01          607.4900
   187      9.592489e-01          634.5270
   188      9.593152e-01          621.4592
   189      9.594459e-01          616.1194
   190      9.595637e-01          610.6793
   191      9.596514e-01          613.5463
   192      9.597428e-01          602.3617
   193      9.598722e-01          620.5470
   194      9.599493e-01          618.7932
   195      9.600304e-01          607.4102
   196      9.601815e-01          619.5623
   197      9.601423e-01          606.8796
   198      9.601339e-01          618.9930
   199      9.602985e-01          615.6434
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 9.602985e-01
  Final  log-likelihood   = 615.6434
  Best   log-likelihood   = 643.9807  (epoch 56)
============================================================
