============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.01
  process_std       = 0.02
  N_ens             = 50
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.816400e-02          720.3917
     1      6.068629e-02          760.7906
     2      9.034725e-02          755.7119
     3      1.182239e-01          750.3475
     4      1.174029e-01          756.6459
     5      1.474919e-01          752.2352
     6      1.690556e-01          747.5941
     7      1.845787e-01          767.9688
     8      2.197644e-01          717.5106
     9      2.252072e-01          730.1292
    10      2.573734e-01          579.0770
    11      2.682373e-01          742.2020
    12      2.695923e-01          731.4420
    13      2.383923e-01          721.9823
    14      2.711617e-01          701.2479
    15      2.761644e-01          711.8517
    16      2.767077e-01          720.1860
    17      2.433119e-01          725.0452
    18      2.749427e-01          728.2198
    19      2.815532e-01          728.9883
    20      2.820381e-01          722.3372
    21      2.812982e-01          734.8326
    22      2.696959e-01          728.3670
    23      2.798833e-01          727.2460
    24      2.879358e-01          708.7546
    25      2.893242e-01          726.7131
    26      2.810360e-01          732.5159
    27      2.909465e-01          735.2114
    28      2.965163e-01          735.6786
    29      3.020215e-01          722.6364
    30      2.994393e-01          728.0599
    31      3.052624e-01          733.3066
    32      3.101831e-01          736.9484
    33      3.147043e-01          732.6576
    34      3.041515e-01          731.4632
    35      3.201704e-01          735.2143
    36      3.198755e-01          715.3406
    37      3.236790e-01          721.1522
    38      3.349486e-01          737.5651
    39      3.443333e-01          740.1499
    40      3.461397e-01          732.7574
    41      3.456531e-01          734.7589
    42      3.517072e-01          749.3809
    43      3.522972e-01          735.7785
    44      3.576834e-01          736.2090
    45      3.573059e-01          752.7794
    46      3.590172e-01          743.4034
    47      3.601446e-01          748.8592
    48      3.612416e-01          752.5701
    49      3.623432e-01          741.3285
    50      3.641699e-01          743.0208
    51      3.658256e-01          738.2589
    52      3.683074e-01          738.2977
    53      3.715823e-01          735.6217
    54      3.712955e-01          742.3835
    55      3.719856e-01          742.0518
    56      3.769092e-01          742.4222
    57      3.759320e-01          734.4090
    58      3.793615e-01          737.1652
    59      3.769125e-01          737.5820
    60      3.805700e-01          737.4388
    61      3.790180e-01          722.6895
    62      3.801950e-01          736.2267
    63      3.797585e-01          745.9188
    64      3.808345e-01          742.7612
    65      3.817141e-01          740.4575
    66      3.842456e-01          736.3136
    67      3.852171e-01          739.1219
    68      3.857356e-01          736.2108
    69      3.868002e-01          743.4689
    70      3.866926e-01          741.2220
    71      3.892893e-01          745.5206
    72      3.892404e-01          748.6553
    73      3.937643e-01          740.3448
    74      4.022852e-01          725.8304
    75      4.020768e-01          733.6075
    76      4.040681e-01          740.2929
    77      4.023672e-01          728.7407
    78      4.031779e-01          731.5529
    79      4.030591e-01          747.5688
    80      4.037161e-01          736.8022
    81      4.046315e-01          743.0236
    82      4.039593e-01          735.3060
    83      4.051264e-01          736.3847
    84      4.067544e-01          743.3962
    85      4.082325e-01          746.5082
    86      4.176006e-01          729.9713
    87      4.194357e-01          734.0495
    88      4.218758e-01          740.4113
    89      4.207291e-01          736.7332
    90      4.231852e-01          735.3079
    91      4.245688e-01          734.4750
    92      4.260668e-01          742.4460
    93      4.273638e-01          734.3829
    94      4.291081e-01          737.9599
    95      4.279739e-01          731.9915
    96      4.303305e-01          727.5352
    97      4.312790e-01          722.8517
    98      4.303509e-01          714.5068
    99      4.311475e-01          725.8854
   100      4.316392e-01          733.8576
   101      4.345056e-01          731.2272
   102      4.332179e-01          740.3611
   103      4.340962e-01          737.3032
   104      4.352755e-01          731.8436
   105      4.370042e-01          735.6938
   106      4.378677e-01          738.9288
   107      4.381711e-01          738.2085
   108      4.397120e-01          726.4296
   109      4.396338e-01          732.7460
   110      4.391127e-01          721.8157
   111      4.415127e-01          727.4183
   112      4.421670e-01          727.5740
   113      4.444624e-01          735.5953
   114      4.490342e-01          740.8757
   115      4.487602e-01          729.4125
   116      4.504612e-01          742.0018
   117      4.512292e-01          730.2641
   118      4.508072e-01          717.0630
   119      4.508168e-01          728.0396
   120      4.512959e-01          724.0405
   121      4.518321e-01          723.6273
   122      4.522038e-01          734.9641
   123      4.531355e-01          724.6135
   124      4.538582e-01          727.7127
   125      4.548394e-01          725.8918
   126      4.547909e-01          732.5564
   127      4.558114e-01          740.5164
   128      4.571358e-01          731.1355
   129      4.582634e-01          721.7591
   130      4.586390e-01          733.9026
   131      4.596961e-01          742.6266
   132      4.611351e-01          728.9586
   133      4.623183e-01          724.7708
   134      4.619926e-01          727.9289
   135      4.640279e-01          740.2963
   136      4.661313e-01          735.7758
   137      4.684114e-01          722.2646
   138      4.679136e-01          720.3145
   139      4.690887e-01          744.6845
   140      4.697754e-01          718.0388
   141      4.707796e-01          731.7004
   142      4.730214e-01          722.0725
   143      4.732168e-01          712.5291
   144      4.737974e-01          722.7197
   145      4.751592e-01          740.4692
   146      4.762403e-01          721.6467
   147      4.783249e-01          731.4922
   148      4.778764e-01          735.0303
   149      4.783628e-01          729.8243
   150      4.789206e-01          724.5872
   151      4.813942e-01          714.4420
   152      4.834109e-01          734.6525
   153      4.839855e-01          725.7696
   154      4.853279e-01          746.4590
