============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.005
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.760993e-01          738.3510
     1      3.762546e-01          729.8655
     2      3.754441e-01          755.3649
     3      3.778945e-01          772.5745
     4      3.794278e-01          771.7880
     5      3.816993e-01          776.9670
     6      3.854729e-01          778.2452
     7      3.889852e-01          772.3669
     8      3.900166e-01          754.1440
     9      3.908688e-01          765.8348
    10      3.926942e-01          769.6559
    11      3.983398e-01          777.4478
    12      3.991630e-01          765.1581
    13      4.042827e-01          772.2993
    14      4.066092e-01          771.3776
    15      4.126268e-01          774.5780
    16      4.148532e-01          771.0637
    17      4.192635e-01          778.1720
    18      4.210705e-01          772.2860
    19      4.349322e-01          716.5244
    20      4.433579e-01          751.8438
    21      4.541492e-01          674.8594
    22      4.486995e-01          629.7944
    23      4.436961e-01          710.6332
    24      4.424999e-01          737.8093
    25      4.428121e-01          744.9025
    26      4.438415e-01          750.2141
    27      4.446280e-01          749.4872
    28      4.464619e-01          756.1352
    29      4.475940e-01          752.3914
    30      4.492116e-01          750.4199
    31      4.502070e-01          750.5805
    32      4.525568e-01          753.6085
    33      4.533339e-01          750.1261
    34      4.544372e-01          748.1089
    35      4.561004e-01          736.9023
    36      4.571164e-01          748.8739
    37      4.601322e-01          751.8885
    38      4.616726e-01          746.0115
    39      4.636501e-01          742.8261
    40      4.628675e-01          754.6151
    41      4.625084e-01          749.8980
    42      4.631205e-01          751.0795
    43      4.636154e-01          753.6656
    44      4.642551e-01          755.5732
    45      4.647675e-01          759.0579
    46      4.651739e-01          754.3569
    47      4.654943e-01          746.9279
    48      4.660810e-01          755.5109
    49      4.662747e-01          755.4741
    50      4.668730e-01          751.7297
    51      4.677898e-01          756.0497
    52      4.682136e-01          750.7776
    53      4.682111e-01          743.8612
    54      4.682849e-01          753.4113
    55      4.690982e-01          748.7089
    56      4.699526e-01          756.0864
    57      4.699382e-01          746.0921
    58      4.704976e-01          752.1369
    59      4.709519e-01          753.8958
    60      4.714634e-01          752.0128
    61      4.715864e-01          753.4882
    62      4.718154e-01          746.2269
    63      4.724173e-01          755.7455
    64      4.727632e-01          755.6934
    65      4.729853e-01          750.3178
    66      4.730778e-01          754.0223
    67      4.731739e-01          746.3331
    68      4.736657e-01          754.5449
    69      4.745737e-01          748.7407
    70      4.754457e-01          751.0552
    71      4.765414e-01          751.6791
    72      4.777035e-01          754.7254
    73      4.781322e-01          754.7274
    74      4.783173e-01          751.2640
    75      4.787108e-01          746.2306
    76      4.788261e-01          748.5539
    77      4.792828e-01          748.3824
    78      4.798824e-01          752.8452
    79      4.801889e-01          756.3619
    80      4.804827e-01          749.1375
    81      4.807535e-01          751.1851
    82      4.811051e-01          749.2329
    83      4.815404e-01          746.6718
    84      4.818579e-01          750.7708
    85      4.819613e-01          752.3196
    86      4.822685e-01          746.6171
    87      4.824021e-01          742.3913
    88      4.826907e-01          749.3218
    89      4.831840e-01          746.8535
    90      4.836544e-01          747.3690
    91      4.842720e-01          754.3736
    92      4.846036e-01          750.5302
    93      4.847452e-01          753.1768
    94      4.853199e-01          741.9909
    95      4.856629e-01          749.5178
    96      4.860008e-01          746.0499
    97      4.863331e-01          744.6797
    98      4.867049e-01          753.2906
    99      4.870828e-01          746.7401
   100      4.871457e-01          745.0793
   101      4.873784e-01          753.4665
   102      4.877463e-01          747.7101
   103      4.880825e-01          752.5804
   104      4.881162e-01          747.1371
   105      4.883798e-01          749.4272
