============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.01
  process_std       = 0.01
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.784710e-01          544.8493
     1      3.706051e-01          566.1171
     2      3.692710e-01          707.6277
     3      3.659864e-01          734.7227
     4      3.654032e-01          753.3963
     5      3.673634e-01          748.7225
     6      3.714623e-01          741.2921
     7      3.735445e-01          721.8895
     8      3.708019e-01          679.8231
     9      3.715344e-01          740.8957
    10      3.763948e-01          768.0934
    11      3.724374e-01          772.5042
    12      3.736549e-01          761.0786
    13      3.782726e-01          775.6407
    14      3.804572e-01          769.5378
    15      3.834245e-01          771.8690
    16      3.878492e-01          766.7831
    17      3.925258e-01          766.7126
    18      3.937705e-01          755.8778
    19      4.001734e-01          724.4850
    20      3.986146e-01          774.4890
    21      3.875043e-01          766.5645
    22      3.921459e-01          755.7904
    23      3.988784e-01          743.3788
    24      4.023593e-01          753.1109
    25      4.045842e-01          750.0378
    26      4.093629e-01          767.6612
    27      4.175845e-01          763.5925
    28      4.206106e-01          772.2166
    29      4.277841e-01          775.1960
    30      4.297936e-01          769.5220
    31      4.348034e-01          768.4017
    32      4.343975e-01          762.6987
    33      4.353063e-01          758.3922
    34      4.385273e-01          776.0894
    35      4.351505e-01          763.9203
    36      4.403782e-01          774.5062
    37      4.503238e-01          770.5766
    38      4.598339e-01          763.4845
    39      4.600955e-01          744.4714
    40      4.582956e-01          752.3803
    41      4.584318e-01          773.7690
    42      4.597319e-01          775.5168
    43      4.610885e-01          784.4972
    44      4.630071e-01          785.6628
    45      4.646004e-01          785.8719
    46      4.658978e-01          785.7174
    47      4.657794e-01          778.7914
    48      4.669434e-01          781.4761
    49      4.692068e-01          780.1409
    50      4.709859e-01          785.9081
    51      4.731467e-01          781.0276
    52      4.756152e-01          782.3337
    53      4.774747e-01          777.7937
    54      4.789214e-01          779.1518
    55      4.805304e-01          779.8954
    56      4.780275e-01          777.8121
    57      4.783621e-01          773.8726
    58      4.810721e-01          778.0468
    59      4.820459e-01          775.7265
    60      4.843901e-01          775.6948
    61      4.869137e-01          781.5916
    62      4.884721e-01          779.1911
    63      4.908384e-01          777.9729
    64      4.919643e-01          777.8835
    65      4.923629e-01          771.9590
    66      4.943742e-01          774.8626
    67      4.961895e-01          774.5972
    68      4.966212e-01          778.6775
    69      4.986565e-01          773.0985
    70      4.999423e-01          772.9656
    71      5.023941e-01          775.0864
    72      5.049865e-01          774.5261
    73      5.069228e-01          773.6418
    74      5.097362e-01          769.7890
    75      5.228302e-01          105.1953
    76      5.401942e-01          551.2533
    77      5.363803e-01          614.9975
    78      5.353036e-01          661.6252
    79      5.340510e-01          708.9054
    80      5.346500e-01          710.4752
    81      5.353402e-01          729.4588
    82      5.349847e-01          721.9396
    83      5.353266e-01          714.3091
    84      5.355193e-01          727.0011
    85      5.356214e-01          726.5988
    86      5.363442e-01          723.2379
    87      5.360910e-01          710.0914
    88      5.367075e-01          732.2493
    89      5.372347e-01          723.2499
    90      5.370983e-01          722.0319
    91      5.376036e-01          730.9150
    92      5.379085e-01          730.9830
    93      5.383109e-01          725.8875
    94      5.385553e-01          715.0147
    95      5.384142e-01          722.4489
    96      5.388082e-01          717.9864
    97      5.388538e-01          718.1590
    98      5.390881e-01          726.7365
    99      5.392985e-01          721.9420
   100      5.394695e-01          718.4740
   101      5.395690e-01          734.4746
   102      5.397533e-01          724.6582
   103      5.399921e-01          730.2794
   104      5.399855e-01          725.0826
   105      5.403586e-01          727.3868
