============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.01
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.857632e-01          549.7463
     1      3.798318e-01          727.2452
     2      3.771343e-01          740.6243
     3      3.800351e-01          772.1758
     4      3.834589e-01          767.5082
     5      3.868781e-01          770.6187
     6      3.849775e-01          764.4553
     7      3.816575e-01          778.4686
     8      3.919589e-01          770.8852
     9      3.945552e-01          780.9675
    10      3.926217e-01          778.3068
    11      4.041377e-01          781.8027
    12      4.060407e-01          781.0289
    13      4.251050e-01          785.7360
    14      4.254551e-01          780.2245
    15      4.332924e-01          781.7239
    16      4.477193e-01          788.8076
    17      4.731787e-01          786.2651
    18      4.683076e-01          775.8456
    19      4.845992e-01          779.2280
    20      5.099021e-01          775.7923
    21      5.050125e-01          773.5657
    22      5.284897e-01          775.3826
    23      5.497069e-01          777.1738
    24      5.475897e-01          770.3049
    25      5.550981e-01          759.2755
    26      5.544779e-01          766.8676
    27      5.593844e-01          764.8161
    28      5.710990e-01          765.9118
    29      5.792856e-01          767.3828
    30      5.817000e-01          769.6013
    31      5.886202e-01          769.6165
    32      5.978251e-01          779.9828
    33      5.964794e-01          779.9149
    34      6.124187e-01          776.5139
    35      6.228297e-01          772.3207
    36      6.295617e-01          780.1899
    37      6.433157e-01          772.4739
    38      6.373295e-01          775.6412
    39      6.392293e-01          759.7621
    40      6.381235e-01          775.4687
    41      6.329351e-01          791.4964
    42      6.291746e-01          788.7381
    43      6.308965e-01          793.1910
    44      6.324439e-01          794.6365
    45      6.332683e-01          798.2256
    46      6.350486e-01          795.8891
    47      6.374757e-01          794.0593
    48      6.331005e-01          795.2602
    49      6.338938e-01          793.2943
    50      6.355267e-01          796.9570
    51      6.384180e-01          788.7060
    52      6.395720e-01          794.0317
    53      6.395850e-01          789.5445
    54      6.411991e-01          791.7596
    55      6.413321e-01          792.0876
    56      6.526906e-01          786.4080
    57      6.560647e-01          788.9430
    58      6.586103e-01          790.5167
    59      6.583429e-01          791.5892
    60      6.584264e-01          792.3957
    61      6.590415e-01          792.3561
    62      6.613011e-01          792.0229
    63      6.648472e-01          784.6465
    64      6.632096e-01          794.7903
    65      6.632633e-01          794.0927
    66      6.636665e-01          791.6500
    67      6.632327e-01          790.9251
    68      6.685774e-01          790.4562
    69      6.682145e-01          791.2305
    70      6.689668e-01          793.2632
    71      6.717699e-01          793.1951
    72      6.718562e-01          789.2847
    73      6.726652e-01          794.1186
    74      6.726820e-01          795.2434
    75      6.799684e-01          791.1659
    76      6.770852e-01          792.3458
    77      6.760383e-01          792.8629
    78      6.748184e-01          794.3989
    79      6.782598e-01          785.8896
    80      6.791328e-01          795.2352
    81      6.789745e-01          791.0902
    82      6.794102e-01          790.7062
    83      6.808556e-01          795.3739
    84      6.807934e-01          798.0023
    85      6.808195e-01          794.8064
    86      6.829277e-01          790.4269
    87      6.900226e-01          783.8391
    88      6.887653e-01          792.3800
    89      6.876927e-01          792.7866
    90      6.877075e-01          795.7646
    91      6.871999e-01          793.6563
    92      6.875077e-01          796.3766
    93      6.874015e-01          800.4573
    94      6.870346e-01          792.4091
    95      6.878731e-01          800.3879
    96      6.875734e-01          791.7650
    97      6.884544e-01          793.9695
    98      6.887839e-01          795.9059
    99      6.891347e-01          794.7349
   100      6.896156e-01          794.7523
   101      6.895308e-01          795.6609
   102      6.903152e-01          793.1303
   103      6.914018e-01          795.2624
   104      6.916792e-01          794.8069
   105      6.928526e-01          789.2356
