============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.02
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      5.713686e-02          632.7358
     1      1.022578e-01          739.6547
     2      1.413127e-01          762.6334
     3      1.548577e-01          774.0183
     4      1.904362e-01          774.6658
     5      2.150842e-01          771.9182
     6      2.157183e-01          775.8753
     7      2.431875e-01          776.0576
     8      3.130461e-01          616.5244
     9      2.932880e-01          698.8607
    10      2.985963e-01          742.1053
    11      2.696958e-01          730.3629
    12      2.687341e-01          745.1956
    13      3.222273e-01          750.8881
    14      2.894509e-01          748.3627
    15      3.039708e-01          743.5110
    16      3.153436e-01          743.1140
    17      3.388028e-01          747.5773
    18      3.172601e-01          734.9644
    19      3.447980e-01          739.7333
    20      3.794974e-01          738.9783
    21      3.754843e-01          739.3875
    22      3.831532e-01          743.2125
    23      3.899816e-01          742.7239
    24      3.968567e-01          746.0948
    25      4.103234e-01          739.9904
    26      3.847980e-01          743.0234
    27      3.841475e-01          741.2067
    28      3.819594e-01          743.7347
    29      3.916129e-01          742.3007
    30      4.029163e-01          750.6640
    31      4.258431e-01          741.6827
    32      4.422022e-01          750.5670
    33      4.436733e-01          749.2476
    34      4.541191e-01          731.5823
    35      4.422368e-01          744.7990
    36      4.446182e-01          748.3264
    37      4.487454e-01          740.7806
    38      4.544996e-01          752.4008
    39      4.577609e-01          739.4454
    40      4.487364e-01          759.2210
    41      4.458309e-01          763.1772
    42      4.446383e-01          762.3412
    43      4.442483e-01          764.3714
    44      4.449070e-01          766.9027
    45      4.436417e-01          773.6646
    46      4.474990e-01          770.9871
    47      4.505834e-01          764.8659
    48      4.478669e-01          765.7792
    49      4.485217e-01          771.2114
    50      4.503477e-01          770.0137
    51      4.520565e-01          765.9932
    52      4.569943e-01          766.4656
    53      4.588860e-01          767.5606
    54      4.553446e-01          765.5304
    55      4.578879e-01          762.9108
    56      4.607678e-01          766.2329
    57      4.617470e-01          761.4905
    58      4.626065e-01          771.3785
    59      4.571812e-01          767.2448
    60      4.562798e-01          767.7067
    61      4.571134e-01          768.8845
    62      4.608087e-01          768.0204
    63      4.604531e-01          764.2953
    64      4.605876e-01          770.3407
    65      4.616672e-01          773.0911
    66      4.586608e-01          768.1096
    67      4.604611e-01          763.6482
    68      4.601072e-01          772.3398
    69      4.627062e-01          766.4882
    70      4.643844e-01          770.1331
    71      4.663971e-01          769.0704
    72      4.648488e-01          770.1105
    73      4.647706e-01          770.5839
    74      4.664061e-01          771.6759
    75      4.720712e-01          771.0099
    76      4.732917e-01          767.1520
    77      4.756210e-01          768.5586
    78      4.778391e-01          771.9935
    79      4.764927e-01          770.0112
    80      4.798830e-01          768.9276
    81      4.795322e-01          765.7529
    82      4.777511e-01          768.6451
    83      4.766085e-01          769.9583
    84      4.755627e-01          767.9109
    85      4.758503e-01          772.3986
    86      4.793396e-01          767.9464
    87      4.793910e-01          768.2800
    88      4.822275e-01          770.8301
    89      4.829838e-01          766.6490
    90      4.804921e-01          765.7119
    91      4.782682e-01          771.5623
    92      4.783371e-01          771.3424
    93      4.797255e-01          775.5926
    94      4.838502e-01          766.3425
    95      4.839721e-01          773.1202
    96      4.856497e-01          768.6095
    97      4.879865e-01          767.6312
    98      4.854882e-01          772.9614
    99      4.865669e-01          764.2148
   100      4.864542e-01          772.7737
   101      4.865427e-01          773.9249
   102      4.884743e-01          770.0657
   103      4.871291e-01          774.1392
   104      4.878229e-01          770.4882
   105      4.885119e-01          769.0527
   106      4.942192e-01          766.0001
   107      4.971221e-01          763.5541
   108      4.938134e-01          768.0068
   109      4.938624e-01          768.9947
   110      4.916329e-01          774.4306
   111      4.915868e-01          766.8468
   112      4.946552e-01          769.8042
   113      5.003440e-01          764.5167
   114      5.013010e-01          767.7966
   115      5.011644e-01          768.7187
   116      5.023535e-01          771.1088
   117      5.010400e-01          771.7698
   118      5.004173e-01          767.8708
   119      5.015101e-01          770.5991
   120      5.048975e-01          773.4641
   121      5.051599e-01          764.1316
   122      5.052592e-01          773.8431
   123      5.072488e-01          771.8986
   124      5.073006e-01          768.7729
   125      5.090443e-01          765.4534
   126      5.113118e-01          772.4460
   127      5.102071e-01          764.7615
   128      5.096835e-01          770.3069
   129      5.099275e-01          770.6924
   130      5.101908e-01          766.2687
   131      5.124981e-01          768.7756
   132      5.143785e-01          773.0592
   133      5.141498e-01          771.5319
   134      5.155709e-01          764.3736
   135      5.154523e-01          764.2292
   136      5.187762e-01          775.2980
   137      5.185912e-01          773.7286
   138      5.202281e-01          770.7986
   139      5.210966e-01          771.9324
   140      5.243704e-01          773.1259
   141      5.260319e-01          773.3127
   142      5.280424e-01          773.0812
   143      5.301493e-01          771.0078
   144      5.308024e-01          769.8569
   145      5.337911e-01          764.7116
   146      5.326990e-01          770.7434
   147      5.341406e-01          765.7413
   148      5.358557e-01          770.5789
   149      5.364928e-01          772.8976
   150      5.397642e-01          771.1608
   151      5.359911e-01          773.1288
   152      5.389502e-01          771.3943
   153      5.441096e-01          769.3781
   154      5.414979e-01          770.8328
