============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.02
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.480615e-01           93.3291
     1      9.255702e-01          622.3008
     2      9.188263e-01          723.9626
     3      9.158196e-01          743.8817
     4      9.146535e-01          742.3804
     5      9.171558e-01          749.5742
     6      9.248378e-01          741.3542
     7      9.312084e-01          727.8312
     8      9.252908e-01          698.4407
     9      9.212381e-01          745.2772
    10      9.216260e-01          746.7620
    11      9.220141e-01          753.6642
    12      9.212208e-01          751.1012
    13      9.213622e-01          740.4321
    14      9.225222e-01          736.4338
    15      9.205695e-01          729.8317
    16      9.142494e-01          728.6201
    17      9.165631e-01          751.1733
    18      9.157690e-01          739.3837
    19      9.135126e-01          715.2043
    20      9.122423e-01          746.3685
    21      9.148094e-01          751.0560
    22      9.157788e-01          738.4394
    23      9.120798e-01          725.4339
    24      9.092840e-01          736.2867
    25      9.098459e-01          740.6202
    26      9.125478e-01          754.7800
    27      9.101101e-01          738.1520
    28      9.063301e-01          738.6849
    29      9.025642e-01          734.0577
    30      8.987312e-01          742.7852
    31      8.998615e-01          733.3973
    32      8.970513e-01          739.3094
    33      8.973030e-01          739.5082
    34      8.989474e-01          736.3654
    35      8.982862e-01          726.5714
    36      9.004753e-01          734.4300
    37      9.032343e-01          737.6160
    38      8.959607e-01          730.1484
    39      8.897195e-01          740.1157
    40      8.909136e-01          761.6390
    41      8.922803e-01          758.9160
    42      8.935927e-01          759.3909
    43      8.948484e-01          759.4192
    44      8.957152e-01          762.8643
    45      8.964338e-01          768.7349
    46      8.976434e-01          767.0219
    47      8.987559e-01          760.3494
    48      8.997886e-01          763.3913
    49      9.015206e-01          762.9552
    50      9.024788e-01          759.5801
    51      9.036661e-01          758.2444
    52      9.040134e-01          748.6318
    53      9.049181e-01          743.8853
    54      9.049010e-01          755.3300
    55      9.073437e-01          756.8170
    56      9.082261e-01          753.7528
    57      9.095100e-01          748.6036
    58      9.106715e-01          753.3687
    59      9.108251e-01          753.7389
    60      9.116384e-01          754.4888
    61      9.130684e-01          754.5865
    62      9.150230e-01          750.4028
    63      9.157678e-01          751.9119
    64      9.172300e-01          756.1760
    65      9.182938e-01          751.4580
    66      9.187025e-01          748.0937
    67      9.190516e-01          747.6890
    68      9.202909e-01          761.6920
    69      9.219490e-01          748.9672
    70      9.228764e-01          746.2073
    71      9.242429e-01          755.0740
    72      9.248753e-01          754.2993
    73      9.259804e-01          745.2896
    74      9.259092e-01          748.5275
    75      9.272804e-01          754.0869
    76      9.280958e-01          752.0549
    77      9.297109e-01          753.2621
    78      9.306002e-01          750.0883
    79      9.305391e-01          752.2194
    80      9.318995e-01          757.7723
    81      9.318706e-01          754.8737
    82      9.326895e-01          751.7131
    83      9.343480e-01          749.2133
    84      9.353628e-01          754.9830
    85      9.362642e-01          759.0602
    86      9.369794e-01          753.7502
    87      9.372585e-01          750.5804
    88      9.381309e-01          757.7868
    89      9.395728e-01          755.6995
    90      9.406916e-01          756.3852
    91      9.424776e-01          756.9257
    92      9.439376e-01          757.8179
    93      9.447110e-01          759.2421
    94      9.469522e-01          753.7355
    95      9.481739e-01          756.2033
    96      9.494947e-01          754.8550
    97      9.509321e-01          751.6714
    98      9.522339e-01          760.2388
    99      9.530344e-01          749.4615
   100      9.545065e-01          755.9884
   101      9.557242e-01          761.0406
   102      9.568252e-01          755.4057
   103      9.584850e-01          757.9431
   104      9.594275e-01          756.4047
   105      9.609336e-01          750.9827
   106      9.622438e-01          752.3066
   107      9.637025e-01          746.0186
   108      9.643615e-01          753.3517
   109      9.666460e-01          755.5626
   110      9.673524e-01          758.8880
   111      9.694580e-01          755.3915
   112      9.704942e-01          758.3445
   113      9.722571e-01          748.9667
   114      9.729556e-01          753.6160
   115      9.731680e-01          756.1784
   116      9.745268e-01          760.3688
   117      9.758912e-01          757.6601
   118      9.775583e-01          753.4140
   119      9.784189e-01          756.1493
   120      9.795974e-01          761.9105
   121      9.811743e-01          749.2156
   122      9.819397e-01          761.2986
   123      9.831483e-01          759.3413
   124      9.839416e-01          753.1406
   125      9.844384e-01          751.9103
   126      9.867060e-01          756.3505
   127      9.875275e-01          751.7172
   128      9.885388e-01          759.4551
   129      9.893669e-01          759.2025
   130      9.904543e-01          758.4863
   131      9.915870e-01          756.2365
   132      9.922253e-01          760.5194
   133      9.933188e-01          759.0590
   134      9.951477e-01          753.5023
   135      9.969450e-01          754.5283
   136      9.980791e-01          761.1870
   137      9.992001e-01          761.4468
   138      1.000875e+00          757.2779
   139      1.001831e+00          758.6207
   140      1.003673e+00          755.0861
   141      1.004217e+00          760.5521
   142      1.005594e+00          764.9986
   143      1.006282e+00          765.5306
   144      1.006797e+00          764.0908
   145      1.006996e+00          755.0494
   146      1.007752e+00          760.8895
   147      1.009189e+00          755.8441
   148      1.010232e+00          759.1022
   149      1.011351e+00          763.2145
   150      1.012228e+00          759.3336
   151      1.012756e+00          764.5054
   152      1.013903e+00          764.8262
   153      1.013546e+00          756.2437
   154      1.013860e+00          760.8046
   155      1.014968e+00          764.1980
   156      1.015555e+00          761.4413
   157      1.016050e+00          763.0773
   158      1.015781e+00          760.8559
   159      1.016320e+00          763.7406
   160      1.016666e+00          767.2444
   161      1.018073e+00          765.1039
   162      1.018784e+00          755.4992
   163      1.019600e+00          760.9556
   164      1.019997e+00          770.8666
   165      1.020615e+00          762.3652
   166      1.020810e+00          766.4872
   167      1.021031e+00          758.4557
   168      1.021230e+00          762.4711
   169      1.022649e+00          762.5296
   170      1.022839e+00          762.8947
   171      1.023485e+00          762.7523
   172      1.024218e+00          760.6124
   173      1.024592e+00          766.1121
   174      1.024869e+00          764.6337
   175      1.025001e+00          765.7299
   176      1.023999e+00          769.1391
   177      1.025153e+00          768.6520
   178      1.025258e+00          761.9776
   179      1.027575e+00          766.8646
   180      1.030010e+00          765.8619
   181      1.030483e+00          767.4696
   182      1.030779e+00          765.4766
   183      1.030822e+00          770.0202
   184      1.031843e+00          762.0795
   185      1.032009e+00          761.7968
   186      1.032425e+00          764.6769
   187      1.032991e+00          767.5335
   188      1.033704e+00          766.8912
   189      1.034959e+00          756.8581
   190      1.035446e+00          755.1201
   191      1.036421e+00          762.5460
   192      1.036878e+00          760.3011
   193      1.038076e+00          762.3929
   194      1.038674e+00          764.9483
   195      1.039247e+00          766.8514
   196      1.039937e+00          759.3812
   197      1.040159e+00          767.9448
   198      1.040866e+00          765.1949
   199      1.041867e+00          765.7653
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 1.041867e+00
  Final  log-likelihood   = 765.7653
  Best   log-likelihood   = 770.8666  (epoch 164)
============================================================
