============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.01
  process_std       = 0.01
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      8.756569e-02          679.2045
     1      1.132202e-01          622.2576
     2      1.272479e-01          717.3661
     3      1.338213e-01          751.1440
     4      1.486981e-01          744.5599
     5      9.343263e-02          722.2700
     6      1.024620e-01          738.4958
     7      1.263868e-01          725.2908
     8      1.435234e-01          735.3422
     9      1.527235e-01          763.5242
    10      1.648681e-01          772.7227
    11      1.779638e-01          768.6966
    12      1.863979e-01          760.8687
    13      1.978450e-01          770.9932
    14      2.048636e-01          773.2706
    15      2.122048e-01          780.0955
    16      2.193788e-01          775.7445
    17      2.290562e-01          781.0264
    18      2.306542e-01          774.5935
    19      2.211712e-01          767.2861
    20      2.276332e-01          767.5984
    21      2.369428e-01          773.9661
    22      2.454566e-01          769.1718
    23      2.551243e-01          776.3342
    24      2.648461e-01          779.5076
    25      2.762610e-01          769.8085
    26      2.857111e-01          772.7944
    27      2.974310e-01          765.2062
    28      3.054617e-01          776.2509
    29      3.145152e-01          775.8857
    30      3.173512e-01          778.1230
    31      3.283119e-01          773.6354
    32      3.326616e-01          771.1658
    33      3.383089e-01          760.1980
    34      3.467585e-01          779.9230
    35      3.484357e-01          773.5227
    36      3.552514e-01          780.8242
    37      3.676273e-01          775.7281
    38      3.795078e-01          765.2581
    39      3.827419e-01          750.0325
    40      3.770010e-01          765.3193
    41      3.780135e-01          782.1576
    42      3.803388e-01          779.9428
    43      3.829298e-01          783.2399
    44      3.853381e-01          787.9249
    45      3.874264e-01          790.4875
    46      3.891237e-01          789.2023
    47      3.913824e-01          787.6437
    48      3.944973e-01          786.8742
    49      3.972642e-01          784.2078
    50      3.999654e-01          788.7407
    51      4.032704e-01          784.9999
    52      4.065616e-01          785.2475
    53      4.086858e-01          780.5645
    54      4.109763e-01          783.1838
    55      4.128321e-01          784.0461
    56      4.128322e-01          781.8849
    57      4.147395e-01          778.7330
    58      4.176781e-01          782.3635
    59      4.185098e-01          779.8203
    60      4.214945e-01          779.5383
    61      4.239302e-01          785.4995
    62      4.261252e-01          783.0402
    63      4.281479e-01          782.8082
    64      4.295613e-01          783.4824
    65      4.296858e-01          778.4101
    66      4.318537e-01          780.9382
    67      4.344616e-01          782.4035
    68      4.356740e-01          784.4153
    69      4.387513e-01          780.6858
    70      4.404478e-01          780.3564
    71      4.429964e-01          782.5673
    72      4.459456e-01          780.5809
    73      4.476691e-01          779.0463
    74      4.510472e-01          779.5717
    75      4.617475e-01          495.0039
    76      4.930394e-01          259.0548
    77      4.793397e-01          531.7653
    78      4.747896e-01          627.5106
    79      4.749701e-01          713.1161
    80      4.743592e-01          708.9454
    81      4.752723e-01          721.1212
    82      4.756317e-01          722.5042
    83      4.756372e-01          711.8159
    84      4.761349e-01          721.3780
    85      4.761139e-01          723.7709
    86      4.767672e-01          719.9471
    87      4.764794e-01          708.5768
    88      4.773929e-01          730.0067
    89      4.778889e-01          722.6829
    90      4.777879e-01          720.0021
    91      4.787970e-01          726.8202
    92      4.791120e-01          727.2104
    93      4.794148e-01          726.3627
    94      4.800487e-01          711.9056
    95      4.800701e-01          720.9415
    96      4.804230e-01          717.8409
    97      4.804755e-01          714.4995
    98      4.812694e-01          723.7528
    99      4.814359e-01          719.5754
   100      4.812619e-01          714.6868
   101      4.815582e-01          735.9437
   102      4.820532e-01          725.5369
   103      4.822646e-01          729.2714
   104      4.822325e-01          720.2943
   105      4.831446e-01          727.1758
   106      4.837270e-01          721.0775
   107      4.831964e-01          703.4954
   108      4.841853e-01          726.8657
   109      4.846404e-01          719.0226
   110      4.848264e-01          727.7920
   111      4.850456e-01          715.6971
   112      4.855458e-01          731.4448
   113      4.854217e-01          708.3569
   114      4.861194e-01          727.9418
   115      4.861704e-01          734.4521
   116      4.864314e-01          726.4655
   117      4.870851e-01          728.5720
   118      4.869127e-01          713.5851
   119      4.872176e-01          723.0010
   120      4.881035e-01          732.0593
   121      4.884649e-01          713.9396
   122      4.889925e-01          733.5486
   123      4.894032e-01          721.2120
   124      4.895040e-01          722.9434
   125      4.898448e-01          722.6017
   126      4.902251e-01          726.5621
   127      4.899283e-01          721.3499
   128      4.898273e-01          715.9109
   129      4.904501e-01          730.0714
   130      4.906268e-01          728.8605
   131      4.911113e-01          728.2581
   132      4.911576e-01          731.0209
   133      4.914255e-01          727.0699
   134      4.919337e-01          716.9048
   135      4.923657e-01          723.4001
   136      4.927627e-01          732.2776
   137      4.929305e-01          728.0126
   138      4.935268e-01          720.8789
   139      4.937082e-01          727.7578
   140      4.939711e-01          717.3896
   141      4.944792e-01          728.3434
   142      4.945691e-01          717.3070
   143      4.944973e-01          730.3992
   144      4.950570e-01          727.8900
   145      4.958130e-01          727.9449
   146      4.956904e-01          720.4457
   147      4.964716e-01          714.8990
   148      4.962048e-01          724.3565
   149      4.961413e-01          721.7559
   150      4.967465e-01          715.6509
   151      4.963798e-01          729.9987
   152      4.964954e-01          727.1564
   153      4.959840e-01          721.1010
   154      4.961853e-01          725.0384
