============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.02
  process_std       = 0.01
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      4.119630e-01           64.7235
     1      4.419951e-01          -29.0292
     2      4.660437e-01          636.2393
     3      4.762539e-01          680.1724
     4      4.803841e-01          713.6986
     5      4.816035e-01          720.9921
     6      4.747186e-01          685.5046
     7      4.780110e-01          764.4024
     8      4.717399e-01          757.9034
     9      4.670055e-01          749.0603
    10      4.630795e-01          765.7808
    11      4.590125e-01          762.1037
    12      4.522931e-01          766.0713
    13      4.513034e-01          774.7259
    14      4.466776e-01          766.6011
    15      4.462477e-01          765.6793
    16      4.442619e-01          768.7329
    17      4.344103e-01          768.0248
    18      4.360362e-01          740.7067
    19      4.317236e-01          699.6782
    20      4.329008e-01          715.9167
    21      4.468960e-01          765.0665
    22      4.316327e-01          766.9742
    23      4.313691e-01          770.3811
    24      4.291283e-01          769.4638
    25      4.274120e-01          760.0814
    26      4.242439e-01          771.6558
    27      4.260775e-01          763.2574
    28      4.264750e-01          767.7754
    29      4.296832e-01          758.6801
    30      4.279159e-01          727.8604
    31      4.297166e-01          749.2747
    32      4.368505e-01          769.1808
    33      4.276801e-01          766.3367
    34      4.279522e-01          774.8619
    35      4.289508e-01          775.3093
    36      4.310661e-01          782.0594
    37      4.399242e-01          766.2408
    38      4.483068e-01          743.5521
    39      4.402575e-01          715.2668
    40      4.400292e-01          756.0638
    41      4.416068e-01          782.5868
    42      4.430771e-01          778.5430
    43      4.433428e-01          780.5247
    44      4.454103e-01          787.4023
    45      4.472814e-01          790.9467
    46      4.482096e-01          789.8466
    47      4.500307e-01          787.5548
    48      4.518046e-01          784.7084
    49      4.542489e-01          783.2007
    50      4.570151e-01          789.0876
    51      4.599110e-01          783.2813
    52      4.630884e-01          782.8061
    53      4.679842e-01          780.2476
    54      4.711684e-01          781.1125
    55      4.745757e-01          782.8315
    56      4.769473e-01          784.2958
    57      4.814073e-01          775.0497
    58      4.872235e-01          779.1918
    59      4.896758e-01          770.5304
    60      4.950060e-01          777.3666
    61      5.001647e-01          773.2664
    62      5.024077e-01          773.6254
    63      5.078589e-01          774.1991
    64      5.107342e-01          774.0895
    65      5.092282e-01          759.0187
    66      5.118767e-01          776.3269
    67      5.155995e-01          769.9101
    68      5.194654e-01          763.4377
    69      5.225410e-01          764.0376
    70      5.252149e-01          761.1475
    71      5.289752e-01          756.2568
    72      5.299641e-01          754.1216
    73      5.325720e-01          769.9647
    74      5.367743e-01          760.5112
    75      5.544823e-01          533.5757
    76      5.714130e-01          651.0573
    77      5.692323e-01          557.4247
    78      5.626810e-01          570.4658
    79      5.591700e-01          716.1630
    80      5.601281e-01          692.2893
    81      5.576702e-01          712.4979
    82      5.601240e-01          712.8591
    83      5.576887e-01          706.7281
    84      5.597910e-01          719.2377
    85      5.585064e-01          724.9183
    86      5.605536e-01          719.4877
    87      5.589105e-01          712.0316
    88      5.610217e-01          734.7618
    89      5.610328e-01          729.4741
    90      5.616196e-01          725.9016
    91      5.622453e-01          735.1085
    92      5.635744e-01          737.3203
    93      5.637908e-01          730.8698
    94      5.647656e-01          722.6821
    95      5.647884e-01          726.8439
    96      5.661069e-01          725.1042
    97      5.652212e-01          720.0444
    98      5.668159e-01          730.6878
    99      5.666263e-01          722.9805
   100      5.679058e-01          727.4011
   101      5.668966e-01          733.3850
   102      5.682523e-01          730.8845
   103      5.680678e-01          734.9637
   104      5.690081e-01          731.9936
   105      5.695525e-01          732.0166
