============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.02
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      1.223181e-01        -2456.3560
     1      1.160533e-01          -17.6181
     2      2.076664e-01          102.6182
     3      2.185839e-01          547.9875
     4      2.096844e-01          553.3528
     5      2.087799e-01          530.9459
     6      2.034934e-01          550.7529
     7      1.993135e-01          544.5565
     8      1.983494e-01          546.0948
     9      1.998596e-01          526.2927
    10      1.998234e-01          522.5633
    11      2.028586e-01          511.3654
    12      2.078025e-01          512.5736
    13      2.181866e-01          506.5152
    14      2.295149e-01          498.4116
    15      2.408216e-01          492.8183
    16      2.496336e-01          484.2024
    17      2.741400e-01          498.6769
    18      2.928068e-01          458.1687
    19      3.092636e-01          447.6568
    20      3.338382e-01          442.7377
    21      3.521623e-01          407.6351
    22      3.726047e-01          415.9531
    23      3.936915e-01          383.1833
    24      4.109746e-01          367.7111
    25      4.245393e-01          424.3883
    26      4.445304e-01          410.3615
    27      4.653778e-01          418.1584
    28      4.801901e-01          440.4691
    29      5.022436e-01          369.9956
    30      5.146138e-01          429.5034
    31      5.376191e-01          405.0867
    32      5.608400e-01          343.1160
    33      5.496190e-01          404.6993
    34      5.746826e-01          332.6010
    35      6.069261e-01          422.8454
    36      6.377095e-01          378.5108
    37      6.614265e-01          243.1819
    38      6.884427e-01          394.2218
    39      7.045522e-01          385.7887
    40      7.058856e-01          539.1571
    41      7.079027e-01          511.0636
    42      7.093207e-01          552.0595
    43      7.113245e-01          559.6665
    44      7.120759e-01          569.3080
    45      7.126875e-01          570.7386
    46      7.136541e-01          572.7283
    47      7.139904e-01          573.7807
    48      7.139128e-01          573.7291
    49      7.138289e-01          573.0789
    50      7.141702e-01          574.7645
    51      7.140808e-01          575.1730
    52      7.142081e-01          575.2498
    53      7.146539e-01          576.7592
    54      7.151075e-01          575.9991
    55      7.147769e-01          577.5342
    56      7.158853e-01          574.6520
    57      7.160527e-01          577.0125
    58      7.178799e-01          575.0503
    59      7.172248e-01          576.1425
    60      7.182437e-01          575.3226
    61      7.187183e-01          576.7665
    62      7.183307e-01          575.4415
    63      7.176712e-01          576.2575
    64      7.168707e-01          579.3837
    65      7.180713e-01          578.5566
    66      7.180238e-01          578.4309
    67      7.185100e-01          579.2581
    68      7.200225e-01          578.5823
    69      7.207792e-01          578.7025
    70      7.210632e-01          578.2101
    71      7.205036e-01          578.1594
    72      7.205691e-01          579.8064
    73      7.203997e-01          579.3157
    74      7.217455e-01          580.3177
    75      7.227744e-01          580.7359
    76      7.235070e-01          579.5781
    77      7.233188e-01          579.2332
    78      7.249279e-01          579.3059
    79      7.258909e-01          579.4352
    80      7.256629e-01          579.9284
    81      7.260099e-01          580.9191
    82      7.266071e-01          582.7273
    83      7.261353e-01          580.6072
    84      7.275015e-01          581.2083
    85      7.291232e-01          581.1509
    86      7.300276e-01          580.0551
    87      7.301521e-01          580.0837
    88      7.300060e-01          581.7128
    89      7.297297e-01          581.0643
    90      7.305714e-01          581.4496
    91      7.317562e-01          583.2107
    92      7.331704e-01          580.1174
    93      7.333037e-01          581.2939
    94      7.332669e-01          581.3549
    95      7.334080e-01          580.7939
    96      7.343817e-01          583.1033
    97      7.359282e-01          581.1224
    98      7.365820e-01          583.0390
    99      7.354243e-01          580.4121
   100      7.361806e-01          583.8926
   101      7.362813e-01          583.6833
   102      7.368699e-01          584.0803
   103      7.385543e-01          584.2738
   104      7.376668e-01          583.0308
   105      7.381209e-01          583.4311
   106      7.403155e-01          585.1674
   107      7.405149e-01          581.2514
   108      7.401718e-01          582.7462
   109      7.397024e-01          583.8640
   110      7.394915e-01          585.3113
   111      7.410458e-01          586.1972
   112      7.427150e-01          583.7978
   113      7.430031e-01          584.4448
   114      7.433296e-01          586.0928
   115      7.431428e-01          584.8047
   116      7.450294e-01          586.2997
   117      7.478692e-01          584.1670
   118      7.462738e-01          582.2899
   119      7.474155e-01          584.3650
   120      7.463707e-01          584.5170
   121      7.448422e-01          586.0826
   122      7.452679e-01          586.4724
   123      7.455800e-01          586.9081
   124      7.476146e-01          587.7344
   125      7.454767e-01          583.6349
   126      7.476372e-01          587.5822
   127      7.479443e-01          586.8036
   128      7.482920e-01          586.1722
   129      7.471818e-01          585.0352
   130      7.473350e-01          588.0638
   131      7.484207e-01          586.1823
   132      7.496119e-01          585.6763
   133      7.506358e-01          585.1156
   134      7.507064e-01          586.1448
   135      7.520519e-01          586.3521
   136      7.516743e-01          584.9550
   137      7.529352e-01          586.0905
   138      7.527468e-01          586.0616
   139      7.527025e-01          585.8296
   140      7.531179e-01          587.2204
   141      7.540615e-01          587.7458
   142      7.556298e-01          586.1009
   143      7.560381e-01          587.3307
   144      7.573072e-01          587.2276
   145      7.571961e-01          586.9556
   146      7.574797e-01          587.8691
   147      7.587406e-01          586.3567
   148      7.567670e-01          587.2982
   149      7.586120e-01          587.0966
   150      7.599827e-01          587.0269
   151      7.585949e-01          586.0200
   152      7.585488e-01          588.9301
   153      7.607458e-01          589.9433
   154      7.619407e-01          590.0569
