============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.02
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      1.745635e-01          656.0537
     1      2.617803e-01          658.7755
     2      2.298283e-01          660.5156
     3      2.673278e-01          681.5386
     4      2.391075e-01          712.2673
     5      2.552461e-01          748.4435
     6      2.703123e-01          749.8751
     7      2.739254e-01          751.4329
     8      2.875393e-01          720.8398
     9      2.788779e-01          736.0303
    10      2.966468e-01          747.3176
    11      2.915978e-01          751.0258
    12      2.933912e-01          746.2483
    13      3.115878e-01          755.2012
    14      3.260560e-01          752.0148
    15      3.435133e-01          752.4777
    16      3.541194e-01          742.3090
    17      3.631985e-01          738.7672
    18      3.841174e-01          738.3632
    19      4.016041e-01          737.7206
    20      3.971653e-01          738.1410
    21      4.055044e-01          751.2085
    22      4.144058e-01          747.7780
    23      4.218450e-01          746.2698
    24      4.425926e-01          747.5962
    25      4.593013e-01          743.2482
    26      4.634953e-01          743.2231
    27      4.680913e-01          725.6419
    28      4.600974e-01          729.3032
    29      4.630911e-01          742.1854
    30      4.677534e-01          745.3651
    31      4.607124e-01          732.5322
    32      4.639140e-01          757.7194
    33      4.696344e-01          744.0983
    34      4.789533e-01          738.2102
    35      4.889280e-01          720.7578
    36      4.929176e-01          736.4579
    37      5.012330e-01          736.9280
    38      5.151420e-01          746.5336
    39      5.259565e-01          743.0962
    40      5.280521e-01          744.5370
    41      5.283733e-01          740.5751
    42      5.339801e-01          748.4138
    43      5.345268e-01          751.3212
    44      5.402057e-01          753.5649
    45      5.435863e-01          757.0674
    46      5.480368e-01          750.1865
    47      5.531617e-01          740.0046
    48      5.597500e-01          754.3721
    49      5.660354e-01          744.8832
    50      5.718119e-01          729.5315
    51      5.765018e-01          737.7984
    52      5.792104e-01          728.8934
    53      5.798219e-01          715.8854
    54      5.842866e-01          738.1736
    55      5.902603e-01          742.1826
    56      5.915236e-01          743.8959
    57      5.962959e-01          740.7043
    58      6.004161e-01          750.0330
    59      6.037842e-01          748.1221
    60      6.090046e-01          740.3004
    61      6.139475e-01          748.5616
    62      6.208588e-01          738.9780
    63      6.253753e-01          747.6157
    64      6.300931e-01          745.5983
    65      6.324610e-01          739.6432
    66      6.365907e-01          741.7781
    67      6.420581e-01          747.5163
    68      6.477944e-01          746.5692
    69      6.567078e-01          738.8008
    70      6.630858e-01          727.8807
    71      6.699581e-01          736.3670
    72      6.752853e-01          744.6486
    73      6.807764e-01          735.5891
    74      6.901291e-01          732.0598
    75      6.950480e-01          725.6005
    76      6.994207e-01          722.5241
    77      7.065685e-01          736.5242
    78      7.116794e-01          736.7712
    79      7.172098e-01          740.7068
    80      7.212756e-01          733.4905
    81      7.273732e-01          734.2431
    82      7.336178e-01          731.4922
    83      7.402671e-01          727.6299
    84      7.475637e-01          734.5879
    85      7.532374e-01          747.4868
    86      7.566648e-01          733.5251
    87      7.635549e-01          722.6689
    88      7.709173e-01          739.4667
    89      7.759914e-01          739.2590
    90      7.799643e-01          732.4376
    91      7.872579e-01          746.0094
    92      7.966368e-01          735.2624
    93      8.031806e-01          741.5439
    94      8.142528e-01          724.4557
    95      8.217018e-01          731.2200
    96      8.282401e-01          726.1992
    97      8.359582e-01          722.5916
    98      8.417107e-01          744.3328
    99      8.479107e-01          732.5671
   100      8.554071e-01          724.4067
   101      8.605388e-01          739.7054
   102      8.650867e-01          732.3749
   103      8.717926e-01          737.8222
   104      8.780912e-01          743.0991
   105      8.858945e-01          737.3361
   106      8.929629e-01          729.0882
   107      9.005287e-01          716.2499
   108      9.071003e-01          736.1951
   109      9.145653e-01          728.1266
   110      9.201539e-01          731.4495
   111      9.275864e-01          732.1022
   112      9.334888e-01          737.6088
   113      9.410641e-01          724.3685
   114      9.464342e-01          733.2952
   115      9.499873e-01          737.6984
   116      9.542624e-01          732.3605
   117      9.601985e-01          733.2404
   118      9.693666e-01          728.3863
   119      9.764841e-01          734.3162
   120      9.820486e-01          739.7269
   121      9.897643e-01          720.8217
   122      9.958993e-01          736.8380
   123      1.000114e+00          724.3704
   124      1.006685e+00          725.3135
   125      1.012011e+00          734.3099
   126      1.019588e+00          732.4130
   127      1.025463e+00          729.9653
   128      1.032219e+00          730.9788
   129      1.037447e+00          735.3232
   130      1.042776e+00          736.9185
   131      1.046853e+00          724.4263
   132      1.048562e+00          722.7305
   133      1.054290e+00          730.7987
   134      1.061228e+00          728.3576
   135      1.065946e+00          734.4503
   136      1.070516e+00          735.0465
   137      1.074305e+00          736.4994
   138      1.079738e+00          733.7984
   139      1.085155e+00          731.6519
   140      1.090832e+00          724.0391
   141      1.094962e+00          733.2208
   142      1.099068e+00          723.5637
   143      1.103037e+00          732.4805
   144      1.106202e+00          734.5902
   145      1.108950e+00          728.0107
   146      1.112864e+00          726.8037
   147      1.117751e+00          718.7333
   148      1.121762e+00          727.6220
   149      1.125160e+00          730.8157
   150      1.131489e+00          716.8531
   151      1.135856e+00          738.3097
   152      1.139612e+00          735.6593
   153      1.144802e+00          732.7338
   154      1.147905e+00          740.0270
