============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.02
  process_std       = 0.0
  N_ens             = 50
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.664234e-01        -4027.0544
     1      3.691568e-01         -117.4886
     2      3.841015e-01         -382.6425
     3      3.827049e-01          212.8993
     4      3.727697e-01          527.5856
     5      3.635568e-01          414.4865
     6      3.577856e-01          560.3560
     7      3.509332e-01          539.1550
     8      3.470328e-01          518.5336
     9      3.486739e-01          529.7366
    10      3.483802e-01          518.8083
    11      3.501443e-01          522.3434
    12      3.536693e-01          509.9774
    13      3.572676e-01          524.1162
    14      3.635357e-01          511.7551
    15      3.743936e-01          478.9044
    16      3.890517e-01          454.9033
    17      4.017764e-01          413.9118
    18      4.170710e-01          402.9872
    19      4.301867e-01          372.8400
    20      4.401364e-01          384.8266
    21      4.566550e-01          455.6026
    22      4.710255e-01          446.6131
    23      4.857046e-01          448.4552
    24      5.047536e-01          423.2365
    25      5.294171e-01          411.9568
    26      5.447012e-01          407.2444
    27      5.626625e-01          412.3607
    28      5.932117e-01          412.0568
    29      6.090150e-01          425.3790
    30      6.667638e-01          401.5660
    31      6.181946e-01          314.3116
    32      6.694569e-01          344.2448
    33      6.567187e-01          447.1264
    34      6.631118e-01          394.3221
    35      6.817869e-01          380.3516
    36      6.681803e-01          425.8087
    37      6.832429e-01          411.7498
    38      7.000892e-01          420.0492
    39      7.012616e-01          419.4102
    40      7.004576e-01          566.9761
    41      7.026443e-01          542.7963
    42      7.034249e-01          565.9822
    43      7.035502e-01          568.5680
    44      7.032942e-01          568.2051
    45      7.032644e-01          570.3386
    46      7.032707e-01          571.4399
    47      7.045569e-01          573.3484
    48      7.025076e-01          571.4678
    49      7.051836e-01          569.7441
    50      7.036583e-01          573.7702
    51      7.053450e-01          573.9757
    52      7.065326e-01          574.3319
    53      7.053050e-01          574.7347
    54      7.059724e-01          573.9747
    55      7.060708e-01          574.2433
    56      7.067451e-01          574.3924
    57      7.066504e-01          575.0347
    58      7.059097e-01          575.3733
    59      7.050239e-01          575.4676
    60      7.050852e-01          576.7198
    61      7.068564e-01          575.8761
    62      7.086769e-01          577.9446
    63      7.098132e-01          577.5711
    64      7.112178e-01          577.1714
    65      7.109545e-01          577.3029
    66      7.101539e-01          577.5138
    67      7.110610e-01          577.6605
    68      7.132083e-01          575.5875
    69      7.132928e-01          577.9767
    70      7.122287e-01          577.5317
    71      7.135789e-01          579.0518
    72      7.163239e-01          578.2234
    73      7.164180e-01          574.9160
    74      7.167981e-01          577.3262
    75      7.172620e-01          577.3027
    76      7.169235e-01          576.2054
    77      7.183918e-01          577.3864
    78      7.188711e-01          578.6416
    79      7.202258e-01          580.4704
    80      7.215697e-01          577.4567
    81      7.215243e-01          577.8475
    82      7.207447e-01          579.6094
    83      7.222542e-01          579.1212
    84      7.214453e-01          578.8587
    85      7.232063e-01          580.2170
    86      7.214267e-01          578.8682
    87      7.206824e-01          579.0203
    88      7.243564e-01          580.0135
    89      7.229037e-01          579.7230
    90      7.272391e-01          579.5989
    91      7.219259e-01          577.4109
    92      7.229656e-01          578.3466
    93      7.228876e-01          580.5651
    94      7.238227e-01          581.3861
    95      7.247229e-01          581.9309
    96      7.249427e-01          582.9219
    97      7.254800e-01          581.9565
    98      7.268301e-01          580.5694
    99      7.288033e-01          581.8394
   100      7.301645e-01          581.2279
   101      7.321371e-01          581.6694
   102      7.331147e-01          578.7717
   103      7.342206e-01          582.3068
   104      7.311074e-01          579.3798
   105      7.309687e-01          581.5777
