============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.01
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.415629e-01          641.9320
     1      9.407992e-01          701.8130
     2      9.402310e-01          731.8411
     3      9.393616e-01          738.2159
     4      9.374696e-01          749.4827
     5      9.365972e-01          714.3795
     6      9.366206e-01          683.2120
     7      9.367152e-01          722.8326
     8      9.402636e-01          728.9246
     9      9.366148e-01          711.7253
    10      9.396540e-01          744.4441
    11      9.422868e-01          754.0678
    12      9.419692e-01          739.2866
    13      9.451261e-01          743.6396
    14      9.428496e-01          688.6375
    15      9.408745e-01          665.8485
    16      9.395514e-01          732.1122
    17      9.376579e-01          754.2140
    18      9.380499e-01          749.5082
    19      9.375390e-01          741.5065
    20      9.380432e-01          752.8580
    21      9.384903e-01          758.5331
    22      9.392462e-01          757.6582
    23      9.398236e-01          757.1265
    24      9.406865e-01          751.1156
    25      9.420879e-01          750.9446
    26      9.439152e-01          749.6334
    27      9.444583e-01          732.4575
    28      9.444028e-01          734.5872
    29      9.429185e-01          727.7310
    30      9.421688e-01          740.9504
    31      9.424342e-01          744.0039
    32      9.439380e-01          758.3428
    33      9.454651e-01          751.2427
    34      9.478878e-01          750.9300
    35      9.489535e-01          726.6135
    36      9.496648e-01          739.2039
    37      9.510582e-01          746.1428
    38      9.526603e-01          743.4428
    39      9.538116e-01          732.9274
    40      9.536708e-01          755.9800
    41      9.538835e-01          751.1279
    42      9.547448e-01          754.1425
    43      9.553338e-01          753.4868
    44      9.560857e-01          757.3077
    45      9.566188e-01          759.0234
    46      9.571092e-01          757.4506
    47      9.575963e-01          746.7564
    48      9.583285e-01          756.6255
    49      9.590076e-01          754.7660
    50      9.596035e-01          751.9918
    51      9.602372e-01          752.9651
    52      9.606824e-01          748.7072
    53      9.612825e-01          743.3514
    54      9.616491e-01          751.2318
    55      9.626445e-01          748.3682
    56      9.633632e-01          752.4396
    57      9.639818e-01          748.2626
    58      9.646698e-01          750.2367
    59      9.649124e-01          749.3556
    60      9.657210e-01          749.7380
    61      9.658762e-01          749.1931
    62      9.666590e-01          743.7311
    63      9.670216e-01          752.9822
    64      9.674618e-01          755.0796
    65      9.677551e-01          751.7322
    66      9.682850e-01          751.1363
    67      9.688015e-01          748.2535
    68      9.697384e-01          757.6638
    69      9.709271e-01          748.2075
    70      9.715029e-01          747.8956
    71      9.721781e-01          752.4803
    72      9.726957e-01          753.3935
    73      9.731386e-01          749.7183
    74      9.737383e-01          743.8547
    75      9.742446e-01          748.3849
    76      9.745271e-01          743.7712
    77      9.751769e-01          748.5010
    78      9.756453e-01          748.9407
    79      9.759056e-01          750.4464
    80      9.766121e-01          750.1432
    81      9.769117e-01          750.5037
    82      9.774321e-01          749.2249
    83      9.780074e-01          745.9920
    84      9.783500e-01          749.5450
    85      9.789148e-01          755.2499
    86      9.793707e-01          748.7469
    87      9.795926e-01          744.3395
    88      9.800901e-01          752.4259
    89      9.806640e-01          750.4948
    90      9.812113e-01          750.6211
    91      9.818833e-01          755.0775
    92      9.825087e-01          752.4182
    93      9.829253e-01          755.9255
    94      9.835528e-01          749.0685
    95      9.838476e-01          751.7872
    96      9.845325e-01          748.2842
    97      9.848254e-01          748.8243
    98      9.852505e-01          756.6488
    99      9.857107e-01          748.5175
   100      9.861749e-01          750.5480
   101      9.865067e-01          756.3472
   102      9.867654e-01          751.0456
   103      9.873397e-01          755.4641
   104      9.875685e-01          755.9227
   105      9.880379e-01          750.9388
   106      9.885724e-01          753.6089
   107      9.890643e-01          744.7809
   108      9.894107e-01          750.7268
   109      9.901150e-01          749.1929
   110      9.907760e-01          755.8243
   111      9.911380e-01          748.5826
   112      9.916305e-01          757.8413
   113      9.919769e-01          745.7399
   114      9.923791e-01          753.8895
   115      9.926405e-01          757.5533
   116      9.929504e-01          754.8773
   117      9.934503e-01          754.5607
   118      9.938300e-01          749.7164
   119      9.943028e-01          753.3908
   120      9.947654e-01          758.3047
   121      9.953560e-01          747.6140
   122      9.957764e-01          762.0417
   123      9.962149e-01          756.8917
   124      9.965190e-01          751.5805
   125      9.967995e-01          747.3806
   126      9.972908e-01          755.4827
   127      9.977781e-01          749.8536
   128      9.981163e-01          756.3582
   129      9.985286e-01          755.9492
   130      9.989051e-01          756.5922
   131      9.991611e-01          754.9820
   132      9.995998e-01          760.2833
   133      9.998598e-01          754.7197
   134      1.000260e+00          751.4897
   135      1.000815e+00          754.9800
   136      1.001101e+00          760.4995
   137      1.001442e+00          759.8483
   138      1.001894e+00          756.2845
   139      1.002167e+00          758.9073
   140      1.002614e+00          754.2537
   141      1.002920e+00          761.1299
   142      1.003540e+00          760.0590
   143      1.003944e+00          762.1174
   144      1.004271e+00          762.0447
   145      1.004434e+00          754.2637
   146      1.004777e+00          755.9153
   147      1.005295e+00          754.0845
   148      1.005698e+00          757.2297
   149      1.006188e+00          761.0760
   150      1.006641e+00          757.4907
   151      1.007010e+00          762.7905
   152      1.007445e+00          763.1915
   153      1.007736e+00          755.7715
   154      1.008039e+00          758.4020
   155      1.008456e+00          760.1574
   156      1.008874e+00          762.8197
   157      1.009130e+00          759.9185
   158      1.009585e+00          757.2261
   159      1.010036e+00          761.5657
   160      1.010451e+00          765.7302
   161      1.010775e+00          763.6522
   162      1.011127e+00          755.7326
   163      1.011490e+00          759.5629
   164      1.011838e+00          768.2899
   165      1.012266e+00          760.7173
   166      1.012486e+00          761.5160
   167      1.012887e+00          759.3497
   168      1.013261e+00          765.2455
   169      1.013611e+00          757.8102
   170      1.014142e+00          761.1167
   171      1.014439e+00          762.0427
   172      1.014973e+00          759.0654
   173      1.015407e+00          766.0156
   174      1.015654e+00          762.0997
   175      1.016046e+00          763.0623
   176      1.016387e+00          767.8489
   177      1.016623e+00          770.0052
   178      1.016924e+00          761.9290
   179      1.017471e+00          766.8677
   180      1.017987e+00          764.5227
   181      1.018528e+00          766.3261
   182      1.018936e+00          763.4372
   183      1.019204e+00          768.0405
   184      1.019465e+00          763.1398
   185      1.019872e+00          764.3816
   186      1.020271e+00          765.4746
   187      1.020631e+00          768.5895
   188      1.021062e+00          766.7588
   189      1.021669e+00          758.9862
   190      1.022092e+00          759.4528
   191      1.022380e+00          763.0867
   192      1.022861e+00          763.7272
   193      1.023297e+00          764.9750
   194      1.023857e+00          767.4889
   195      1.024248e+00          767.5150
   196      1.024593e+00          761.2621
   197      1.024926e+00          770.2659
   198      1.025247e+00          768.5280
   199      1.025598e+00          769.2324
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 1.025598e+00
  Final  log-likelihood   = 769.2324
  Best   log-likelihood   = 770.2659  (epoch 197)
============================================================
