============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
   155      3.822264e-01          740.0237
   156      3.828004e-01          741.9400
   157      3.820106e-01          734.3904
   158      3.820534e-01          733.0795
   159      3.824180e-01          733.5387
   160      3.828193e-01          739.3376
   161      3.823488e-01          732.2522
   162      3.828764e-01          738.0427
   163      3.826956e-01          729.4440
   164      3.828629e-01          744.8558
   165      3.830912e-01          736.3541
   166      3.831896e-01          733.7651
   167      3.836131e-01          736.1678
   168      3.837036e-01          736.4202
   169      3.832833e-01          729.3392
   170      3.838847e-01          738.2083
   171      3.839228e-01          733.2000
   172      3.838054e-01          731.9764
   173      3.843000e-01          743.0296
   174      3.839112e-01          729.7985
   175      3.837648e-01          736.5203
   176      3.838978e-01          743.3380
   177      3.842974e-01          747.2903
   178      3.843306e-01          732.9739
   179      3.838125e-01          739.0723
   180      3.844106e-01          737.4042
   181      3.854275e-01          740.7874
   182      3.852511e-01          739.8832
   183      3.853768e-01          740.5900
   184      3.859380e-01          738.8705
   185      3.854462e-01          729.6420
   186      3.852521e-01          732.0800
   187      3.856185e-01          740.1274
   188      3.865224e-01          735.7704
   189      3.870875e-01          733.9137
   190      3.868165e-01          732.9500
   191      3.864433e-01          732.0466
   192      3.863949e-01          726.4865
   193      3.866159e-01          728.2509
   194      3.867651e-01          733.9621
   195      3.869085e-01          737.8279
   196      3.872783e-01          733.3765
   197      3.872761e-01          735.6959
   198      3.870422e-01          734.2893
   199      3.873324e-01          738.9252
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 3.873324e-01
  Final  log-likelihood   = 738.9252
  Best   log-likelihood   = 781.2633  (epoch 45)
============================================================
