============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.01
  process_std       = 0.0
  N_ens             = 50
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.379584e-01        -8101.4160
     1      9.332606e-01        -3131.2212
     2      9.264686e-01         -238.9574
     3      9.235234e-01          422.8553
     4      9.217718e-01          376.7468
     5      9.200520e-01          367.7931
     6      9.190043e-01          292.9067
     7      9.173937e-01          216.4420
     8      9.168196e-01          329.9849
     9      9.148018e-01          338.8595
    10      9.136312e-01          307.2076
    11      9.129532e-01          337.2687
    12      9.113576e-01          365.5791
    13      9.104587e-01          365.2402
    14      9.094220e-01          340.9136
    15      9.085324e-01          355.8866
    16      9.089065e-01          388.7580
    17      9.083319e-01          376.3949
    18      9.069062e-01          378.2859
    19      9.068023e-01          373.7729
    20      9.073792e-01          377.7108
    21      9.078498e-01          381.5953
    22      9.081179e-01          368.6885
    23      9.098292e-01          361.8883
    24      9.098986e-01          348.7019
    25      9.117945e-01          370.1023
    26      9.129993e-01          345.9100
    27      9.148993e-01          336.7468
    28      9.182673e-01          338.8320
    29      9.206493e-01          338.1632
    30      9.215114e-01          354.4955
    31      9.236784e-01          360.3756
    32      9.276830e-01          353.4784
    33      9.306047e-01          375.1766
    34      9.337211e-01          379.2106
    35      9.378034e-01          383.1262
    36      9.417555e-01          393.1064
    37      9.425546e-01          403.8287
    38      9.442508e-01          420.1402
    39      9.472817e-01          411.8915
    40      9.469792e-01          588.3057
    41      9.469461e-01          616.5166
    42      9.468428e-01          617.1002
    43      9.467008e-01          618.5709
    44      9.462794e-01          615.4099
    45      9.459695e-01          618.0398
    46      9.461374e-01          620.9510
    47      9.460004e-01          617.9349
    48      9.459930e-01          622.4557
    49      9.459596e-01          616.5883
    50      9.462757e-01          623.5901
    51      9.466184e-01          623.9196
    52      9.468538e-01          621.6640
    53      9.471527e-01          625.1835
    54      9.471435e-01          621.0127
    55      9.472026e-01          625.2213
    56      9.472979e-01          623.0866
    57      9.470872e-01          622.7228
    58      9.472998e-01          626.7810
    59      9.474174e-01          623.1486
    60      9.474250e-01          623.7623
    61      9.475857e-01          626.3997
    62      9.477872e-01          625.2578
    63      9.477316e-01          625.5234
    64      9.477898e-01          621.5818
    65      9.479228e-01          625.2003
    66      9.480963e-01          625.3610
    67      9.482314e-01          625.5217
    68      9.486120e-01          626.8270
    69      9.491594e-01          628.6370
    70      9.493590e-01          627.2137
    71      9.498171e-01          629.7227
    72      9.499896e-01          623.9781
    73      9.498183e-01          624.0093
    74      9.501331e-01          625.7394
    75      9.505705e-01          624.6679
    76      9.509895e-01          629.1187
    77      9.510494e-01          624.2828
    78      9.512766e-01          627.0117
    79      9.516499e-01          629.5788
    80      9.515480e-01          622.3386
    81      9.520221e-01          628.4028
    82      9.522887e-01          627.6324
    83      9.524182e-01          627.4351
    84      9.526811e-01          626.7744
    85      9.530938e-01          625.9830
    86      9.533567e-01          629.2033
    87      9.536190e-01          626.6347
    88      9.538151e-01          620.9885
    89      9.541101e-01          622.5394
    90      9.545245e-01          626.3448
    91      9.551436e-01          629.4330
    92      9.551057e-01          623.6512
    93      9.555882e-01          622.9002
    94      9.558483e-01          625.4552
    95      9.560061e-01          625.5475
    96      9.563357e-01          627.8583
    97      9.565569e-01          627.8757
    98      9.569086e-01          625.4478
    99      9.575052e-01          624.1680
   100      9.578586e-01          626.0315
   101      9.581839e-01          624.2736
   102      9.586444e-01          623.7167
   103      9.589702e-01          626.0743
   104      9.590942e-01          623.3901
   105      9.594221e-01          627.0223
   106      9.598105e-01          627.4887
   107      9.600487e-01          626.8434
   108      9.605699e-01          626.7133
   109      9.610243e-01          627.9660
   110      9.613836e-01          623.9053
   111      9.619646e-01          621.3574
   112      9.625791e-01          625.7951
   113      9.630730e-01          626.8139
   114      9.638197e-01          626.0531
   115      9.646255e-01          626.7852
   116      9.653445e-01          625.6151
   117      9.659497e-01          628.1158
   118      9.669088e-01          620.4119
   119      9.678134e-01          621.3821
   120      9.687015e-01          623.7838
   121      9.697303e-01          622.7692
   122      9.705039e-01          624.8152
   123      9.711540e-01          623.4479
   124      9.719294e-01          627.6895
   125      9.727321e-01          625.0021
   126      9.736133e-01          625.3580
   127      9.741702e-01          622.9631
   128      9.751974e-01          619.6910
   129      9.761538e-01          621.9401
   130      9.767323e-01          624.1537
   131      9.774871e-01          622.5527
   132      9.779803e-01          622.8668
   133      9.785202e-01          623.6241
   134      9.790654e-01          625.0709
   135      9.798581e-01          623.1916
   136      9.813625e-01          622.6785
   137      9.828270e-01          621.6042
   138      9.840705e-01          623.3318
   139      9.851604e-01          621.5337
   140      9.863737e-01          623.0934
   141      9.878547e-01          621.8492
   142      9.886134e-01          621.4025
   143      9.901006e-01          621.5533
   144      9.912351e-01          620.9803
   145      9.927785e-01          621.9214
   146      9.946284e-01          622.2598
   147      9.968587e-01          619.6617
   148      9.969581e-01          621.1021
   149      9.983428e-01          620.5673
   150      9.993904e-01          619.8220
   151      9.999957e-01          618.9874
   152      1.001553e+00          618.6176
   153      1.002175e+00          616.8921
   154      1.002253e+00          613.6576
   155      1.002838e+00          618.4033
   156      1.002581e+00          612.9142
   157      1.003310e+00          610.5991
   158      1.004208e+00          617.6066
   159      1.005318e+00          614.3860
   160      1.006693e+00          617.7587
   161      1.007351e+00          619.4711
   162      1.007872e+00          617.4057
   163      1.008088e+00          616.6832
   164      1.009617e+00          613.7674
   165      1.009817e+00          615.1343
   166      1.010295e+00          614.9404
   167      1.010229e+00          613.0019
   168      1.010193e+00          618.4774
   169      1.011427e+00          615.3871
   170      1.012132e+00          617.5740
   171      1.012369e+00          617.3404
   172      1.013593e+00          615.4181
   173      1.014600e+00          615.1827
   174      1.016096e+00          614.8412
   175      1.016032e+00          615.2778
   176      1.016926e+00          612.4220
   177      1.017322e+00          615.0013
   178      1.017144e+00          615.6443
   179      1.018150e+00          614.5358
   180      1.019229e+00          615.5159
   181      1.020282e+00          614.4601
   182      1.021232e+00          614.2320
   183      1.020657e+00          612.9498
   184      1.020794e+00          610.2603
   185      1.020893e+00          610.6686
   186      1.021071e+00          617.0692
   187      1.020370e+00          611.9207
   188      1.021159e+00          618.0811
   189      1.021599e+00          617.6434
   190      1.022196e+00          615.0570
   191      1.023038e+00          615.3851
   192      1.023623e+00          613.7510
   193      1.024405e+00          614.0230
   194      1.024533e+00          614.2686
   195      1.025133e+00          617.7953
   196      1.025827e+00          616.7078
   197      1.026425e+00          615.0632
   198      1.027427e+00          614.0096
   199      1.028094e+00          618.2297
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 1.028094e+00
  Final  log-likelihood   = 618.2297
  Best   log-likelihood   = 629.7227  (epoch 71)
============================================================
