============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.02
  process_std       = 0.01
  N_ens             = 50
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.280857e-01         -266.4131
     1      9.219410e-01          -82.4296
     2      9.243320e-01          529.2139
     3      9.199902e-01          554.4499
     4      9.142292e-01          629.4780
     5      9.084229e-01          655.5074
     6      9.050098e-01          699.1671
     7      9.044420e-01          717.5385
     8      9.020259e-01          718.0340
     9      9.013123e-01          714.8463
    10      9.012828e-01          699.0002
    11      9.020959e-01          686.8061
    12      9.028118e-01          556.2377
    13      9.039403e-01          583.2729
    14      9.099992e-01          695.7668
    15      9.137211e-01          745.2214
    16      9.121383e-01          732.0057
    17      9.086882e-01          742.2801
    18      9.057758e-01          740.1501
    19      9.019662e-01          747.1049
    20      9.010069e-01          748.9481
    21      8.989937e-01          751.4353
    22      8.970518e-01          746.8827
    23      8.951002e-01          737.4775
    24      8.947508e-01          735.1536
    25      8.941115e-01          739.5818
    26      8.939779e-01          720.9818
    27      8.945201e-01          707.4086
    28      8.945504e-01          727.5327
    29      8.942123e-01          717.8296
    30      8.958619e-01          748.2301
    31      8.947321e-01          752.1447
    32      8.954442e-01          752.7256
    33      8.961078e-01          738.5408
    34      8.997998e-01          737.8457
    35      9.098117e-01          727.0284
    36      9.099770e-01          533.6671
    37      9.117889e-01          680.0532
    38      9.087715e-01          732.3396
    39      9.072421e-01          749.8018
    40      9.065914e-01          748.2232
    41      9.061698e-01          742.8903
    42      9.066550e-01          749.9863
    43      9.070286e-01          748.3502
    44      9.073057e-01          745.4386
    45      9.075479e-01          761.8172
    46      9.069924e-01          755.3852
    47      9.065432e-01          756.1727
    48      9.061502e-01          759.6115
    49      9.057441e-01          753.2690
    50      9.055628e-01          755.9058
    51      9.054582e-01          755.6202
    52      9.050423e-01          751.5286
    53      9.042539e-01          752.3089
    54      9.037240e-01          758.2927
    55      9.037054e-01          748.3397
    56      9.033165e-01          752.9694
    57      9.031318e-01          759.5886
    58      9.027397e-01          751.7982
    59      9.024673e-01          759.0234
    60      9.021675e-01          757.6955
    61      9.021866e-01          746.4746
    62      9.023638e-01          756.5801
    63      9.021770e-01          761.2131
    64      9.018753e-01          755.5157
    65      9.016954e-01          755.0036
    66      9.016955e-01          752.8891
    67      9.017553e-01          758.0024
    68      9.019070e-01          749.3522
    69      9.018551e-01          756.5213
    70      9.016515e-01          756.8895
    71      9.021395e-01          752.4164
    72      9.024409e-01          760.0378
    73      9.034300e-01          750.0304
    74      9.035562e-01          729.8850
    75      9.050295e-01          748.5549
    76      9.043826e-01          740.2926
    77      9.048314e-01          739.0872
    78      9.047533e-01          740.1895
    79      9.054750e-01          748.2093
    80      9.057294e-01          755.9351
    81      9.068140e-01          754.8511
    82      9.076892e-01          737.2634
    83      9.091867e-01          738.6526
    84      9.112770e-01          753.3018
    85      9.131575e-01          732.9415
    86      9.120532e-01          709.4438
    87      9.126199e-01          713.0151
    88      9.121467e-01          628.7232
    89      9.116911e-01          739.9518
    90      9.118994e-01          731.5379
    91      9.118789e-01          703.5463
    92      9.132795e-01          753.8912
    93      9.153981e-01          743.5925
    94      9.175979e-01          721.2081
    95      9.163181e-01          645.7962
    96      9.150525e-01          742.3922
    97      9.158847e-01          725.9549
    98      9.165176e-01          714.0915
    99      9.176805e-01          737.8288
   100      9.184676e-01          743.2308
   101      9.199905e-01          712.9470
   102      9.190040e-01          685.5825
   103      9.195364e-01          729.8404
   104      9.203303e-01          723.8008
   105      9.194679e-01          682.7887
   106      9.192115e-01          737.4240
   107      9.200237e-01          757.5828
   108      9.216709e-01          724.4649
   109      9.202654e-01          674.8278
   110      9.213209e-01          735.7009
   111      9.219070e-01          718.9454
   112      9.220738e-01          713.6931
   113      9.236057e-01          741.6241
   114      9.252407e-01          721.5620
   115      9.245588e-01          673.1542
   116      9.254116e-01          740.4085
   117      9.256939e-01          709.9445
   118      9.256172e-01          702.5277
   119      9.265412e-01          730.9141
   120      9.278255e-01          730.7834
   121      9.294474e-01          727.8568
   122      9.303153e-01          727.4784
   123      9.301004e-01          690.1055
   124      9.292505e-01          722.9187
   125      9.301770e-01          723.1094
   126      9.307872e-01          741.2552
   127      9.320691e-01          738.6052
   128      9.324013e-01          724.9252
   129      9.331931e-01          725.4011
   130      9.343651e-01          693.7313
   131      9.335396e-01          718.4536
   132      9.355969e-01          712.5989
   133      9.340408e-01          667.8356
   134      9.346417e-01          741.6785
   135      9.350878e-01          741.2421
   136      9.362448e-01          740.3554
   137      9.367539e-01          711.5749
   138      9.365910e-01          714.2148
   139      9.376895e-01          751.3160
   140      9.387289e-01          685.4940
   141      9.380001e-01          707.6033
   142      9.395421e-01          720.0224
   143      9.388730e-01          654.7938
   144      9.397768e-01          728.6143
   145      9.400587e-01          747.6992
   146      9.406910e-01          729.7767
   147      9.414768e-01          743.5187
   148      9.420177e-01          740.9709
   149      9.429319e-01          748.3593
   150      9.444510e-01          737.4754
   151      9.453154e-01          725.7192
   152      9.474905e-01          739.1921
   153      9.473398e-01          680.5402
   154      9.462139e-01          685.6674
   155      9.468126e-01          731.0254
   156      9.470550e-01          711.7992
   157      9.487504e-01          732.3748
   158      9.490057e-01          753.3112
   159      9.489316e-01          709.8649
   160      9.500081e-01          712.5219
   161      9.506873e-01          742.8004
   162      9.515147e-01          735.9247
   163      9.526811e-01          748.9561
   164      9.537039e-01          733.0406
   165      9.545056e-01          753.1170
   166      9.557807e-01          725.9300
   167      9.553816e-01          648.4183
   168      9.559097e-01          730.8333
   169      9.565227e-01          746.5159
   170      9.569133e-01          753.1423
   171      9.573121e-01          755.4341
   172      9.578108e-01          734.5513
   173      9.588151e-01          737.6482
   174      9.594828e-01          736.2101
   175      9.605865e-01          754.4246
   176      9.614587e-01          730.8350
   177      9.622764e-01          745.7908
   178      9.635986e-01          727.1628
   179      9.637372e-01          727.7510
   180      9.646338e-01          734.8799
   181      9.654443e-01          723.8262
   182      9.673230e-01          731.5108
   183      9.674361e-01          737.3763
   184      9.686589e-01          724.8577
   185      9.683968e-01          703.9916
   186      9.696791e-01          722.9127
   187      9.707007e-01          688.8243
   188      9.724743e-01          737.6407
   189      9.727232e-01          740.0518
   190      9.736735e-01          733.7303
   191      9.738790e-01          750.9615
   192      9.745301e-01          740.3210
   193      9.769205e-01          731.9879
   194      9.786765e-01          734.9791
   195      9.796272e-01          755.7148
   196      9.804214e-01          747.9290
   197      9.813859e-01          758.9374
   198      9.822425e-01          748.4177
   199      9.823322e-01          742.5838
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 9.823322e-01
  Final  log-likelihood   = 742.5838
  Best   log-likelihood   = 761.8172  (epoch 45)
============================================================
