============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.02
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.737969e-01        -2263.7861
     1      3.647709e-01         -908.3306
     2      3.878399e-01         -187.9274
     3      4.041267e-01           -4.4197
     4      4.094026e-01          176.9555
     5      4.058170e-01          437.4755
     6      3.995954e-01          340.0580
     7      3.904362e-01          275.7618
     8      3.807127e-01          316.5999
     9      3.729400e-01          412.5222
    10      3.678463e-01          490.6488
    11      3.648330e-01          504.1706
    12      3.631869e-01          507.2802
    13      3.620203e-01          512.4813
    14      3.612519e-01          509.9352
    15      3.613596e-01          483.1777
    16      3.617477e-01          492.2776
    17      3.649026e-01          472.2259
    18      3.687784e-01          463.3725
    19      3.740991e-01          456.4902
    20      3.807007e-01          455.6129
    21      3.881570e-01          469.9698
    22      3.976722e-01          470.0812
    23      4.091731e-01          478.9482
    24      4.235253e-01          487.2833
    25      4.385327e-01          478.3073
    26      4.585100e-01          487.8327
    27      4.755393e-01          471.0839
    28      4.929546e-01          467.4323
    29      5.202885e-01          489.4601
    30      7.083012e-01        -2966.0918
    31      8.487997e-01        -2294.5784
    32      8.690321e-01        -2349.5815
    33      9.047978e-01        -1015.8140
    34      9.025300e-01         -914.1347
    35      9.126496e-01         -359.7583
    36      9.118769e-01         -186.7427
    37      9.186322e-01         -216.4554
    38      9.205376e-01         -294.5992
    39      9.229622e-01         -240.4995
    40      9.230598e-01          -78.7405
    41      9.222469e-01           54.8181
    42      9.221866e-01          154.2233
    43      9.225169e-01          124.6813
    44      9.228386e-01          123.5678
    45      9.228704e-01          136.8676
    46      9.229040e-01          130.3010
    47      9.231479e-01          120.6987
    48      9.236932e-01          132.7533
    49      9.242688e-01          132.1225
    50      9.245062e-01          120.3692
    51      9.246270e-01          133.2893
    52      9.246951e-01          125.4587
    53      9.248946e-01          128.3091
    54      9.249984e-01          122.8975
    55      9.253053e-01          126.5009
    56      9.255990e-01          135.1424
    57      9.257017e-01          120.1527
    58      9.255340e-01          107.2390
    59      9.258127e-01          121.4574
    60      9.263637e-01          123.6995
    61      9.267954e-01          130.3143
    62      9.269478e-01          138.5033
    63      9.270540e-01          126.9806
    64      9.271939e-01          126.5197
    65      9.271858e-01          146.2558
    66      9.273860e-01          144.5714
    67      9.276460e-01          137.7904
    68      9.278612e-01          140.5744
    69      9.278238e-01          118.3800
    70      9.279096e-01          140.8714
    71      9.281564e-01          121.1797
    72      9.282705e-01          136.2866
    73      9.284874e-01          138.0125
    74      9.286167e-01          132.3090
    75      9.286380e-01          134.5030
    76      9.287411e-01          147.9327
    77      9.287904e-01          149.7980
    78      9.288956e-01          141.9358
    79      9.289942e-01          144.1248
    80      9.292668e-01          129.9491
    81      9.294246e-01          140.2516
    82      9.295624e-01          144.8241
    83      9.298167e-01          137.2996
    84      9.300849e-01          116.3870
    85      9.303153e-01          156.1911
    86      9.304529e-01          148.4067
    87      9.308659e-01          144.2223
    88      9.310398e-01          123.2072
    89      9.311539e-01          146.9414
    90      9.312935e-01          140.4895
    91      9.314132e-01          141.7935
    92      9.316809e-01          142.9248
    93      9.318085e-01          138.5000
    94      9.318829e-01          137.1254
    95      9.322312e-01          138.0776
    96      9.323561e-01          154.5360
    97      9.323997e-01          122.4362
    98      9.324683e-01          128.5213
    99      9.326377e-01          143.3824
   100      9.327605e-01          125.9320
   101      9.329715e-01          176.3269
   102      9.330955e-01          162.1351
   103      9.331850e-01          131.2698
   104      9.333665e-01          137.8230
