============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.02
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.359086e-01          224.1772
     1      9.320231e-01          527.4365
     2      9.303093e-01          723.6176
     3      9.266637e-01          685.0295
     4      9.261231e-01          719.5148
     5      9.189057e-01          743.8717
     6      9.242776e-01          738.0277
     7      9.249582e-01          767.0710
     8      9.267610e-01          751.9639
     9      9.273055e-01          744.9363
    10      9.254440e-01          739.8436
    11      9.235685e-01          744.9066
    12      9.248877e-01          747.9221
    13      9.399508e-01          731.5134
    14      9.420716e-01          714.5563
    15      9.506822e-01          720.8874
    16      9.507446e-01          714.9998
    17      9.474097e-01          734.5778
    18      9.498590e-01          740.0759
    19      9.508035e-01          728.5598
    20      9.525357e-01          738.7774
    21      9.528345e-01          736.9974
    22      9.571971e-01          739.3824
    23      9.612216e-01          745.2383
    24      9.669757e-01          747.6971
    25      9.712376e-01          748.0672
    26      9.698905e-01          750.4870
    27      9.680058e-01          740.0239
    28      9.714630e-01          752.4821
    29      9.762691e-01          742.0486
    30      9.765962e-01          744.0796
    31      9.761232e-01          728.7744
    32      9.755251e-01          718.5270
    33      9.702908e-01          702.1025
    34      9.687261e-01          726.1738
    35      9.626946e-01          738.2366
    36      9.580985e-01          753.7637
    37      9.584246e-01          747.5186
    38      9.585713e-01          724.3918
    39      9.554794e-01          688.5513
    40      9.491946e-01          713.4126
    41      9.471570e-01          747.8010
    42      9.472356e-01          754.3065
    43      9.454646e-01          755.3572
    44      9.446642e-01          762.2028
    45      9.437734e-01          768.7437
    46      9.428472e-01          769.1771
    47      9.424098e-01          763.4177
    48      9.427106e-01          764.8500
    49      9.432975e-01          767.2293
    50      9.434325e-01          769.1428
    51      9.430709e-01          768.8207
    52      9.427748e-01          768.0399
    53      9.428393e-01          766.7083
    54      9.423739e-01          767.5672
    55      9.433144e-01          763.6176
    56      9.439020e-01          768.1480
    57      9.440088e-01          765.4375
    58      9.440960e-01          769.7392
    59      9.441673e-01          769.1452
    60      9.446106e-01          768.9973
    61      9.453585e-01          768.4086
    62      9.454814e-01          765.4295
    63      9.459149e-01          766.1068
    64      9.460688e-01          773.6772
    65      9.465104e-01          771.3783
    66      9.462287e-01          769.4303
    67      9.458818e-01          765.3284
    68      9.478379e-01          767.6268
    69      9.489532e-01          768.9489
    70      9.484684e-01          768.8824
    71      9.481583e-01          774.0015
    72      9.480051e-01          771.2266
    73      9.486908e-01          769.1625
    74      9.486803e-01          770.3973
    75      9.477313e-01          771.3570
    76      9.476087e-01          769.2486
    77      9.475702e-01          769.5353
    78      9.472705e-01          769.4512
    79      9.473549e-01          769.1928
    80      9.483906e-01          767.8276
    81      9.490216e-01          771.3300
    82      9.489818e-01          766.8601
    83      9.480262e-01          770.7040
    84      9.476520e-01          766.8145
    85      9.490548e-01          771.8148
    86      9.502802e-01          766.2059
    87      9.501847e-01          768.9175
    88      9.504229e-01          768.4701
    89      9.503925e-01          766.0765
    90      9.503736e-01          768.9376
    91      9.510741e-01          771.3394
    92      9.512845e-01          770.3818
    93      9.510723e-01          776.1404
    94      9.503552e-01          770.4650
    95      9.499735e-01          771.4919
    96      9.502673e-01          766.6558
    97      9.504155e-01          769.3694
    98      9.502676e-01          774.7334
    99      9.500532e-01          765.8008
   100      9.495391e-01          772.1757
   101      9.494330e-01          775.5740
   102      9.486970e-01          769.3229
   103      9.488300e-01          774.3296
   104      9.487414e-01          771.1193
   105      9.494805e-01          769.2081
   106      9.504803e-01          765.5577
   107      9.503818e-01          766.7378
   108      9.499153e-01          766.7508
   109      9.500726e-01          768.1261
   110      9.506385e-01          776.7695
   111      9.503793e-01          766.2787
   112      9.515601e-01          771.1505
   113      9.515969e-01          763.7390
   114      9.518270e-01          768.8810
   115      9.519524e-01          768.9737
   116      9.526873e-01          771.1958
   117      9.532148e-01          769.7762
   118      9.528562e-01          766.4503
   119      9.529356e-01          768.8673
   120      9.537959e-01          771.2784
   121      9.533780e-01          764.8912
   122      9.534940e-01          773.9576
   123      9.542421e-01          771.9227
   124      9.548609e-01          768.9250
   125      9.546620e-01          763.1254
   126      9.539763e-01          771.2889
   127      9.536313e-01          766.3441
   128      9.530904e-01          772.3460
   129      9.532265e-01          771.4652
   130      9.533374e-01          766.6268
   131      9.538113e-01          766.6886
   132      9.544210e-01          771.9550
   133      9.543969e-01          770.0883
   134      9.544925e-01          765.3269
   135      9.548442e-01          764.6691
   136      9.548853e-01          774.2062
   137      9.552400e-01          772.6870
   138      9.552770e-01          770.9507
   139      9.548869e-01          772.9451
   140      9.549288e-01          770.4984
   141      9.551288e-01          774.7363
   142      9.555936e-01          774.1915
   143      9.556548e-01          771.5083
   144      9.556159e-01          771.0096
   145      9.552050e-01          768.6074
   146      9.552546e-01          771.0495
   147      9.553282e-01          766.9395
   148      9.553739e-01          771.2552
   149      9.556875e-01          772.6733
   150      9.551082e-01          771.7346
   151      9.546311e-01          773.2891
   152      9.547516e-01          772.1840
   153      9.541032e-01          767.2518
   154      9.542991e-01          767.9524
   155      9.543316e-01          773.4662
   156      9.539267e-01          773.9467
   157      9.543536e-01          771.3774
   158      9.549214e-01          768.2255
   159      9.552048e-01          771.7773
   160      9.559332e-01          775.5317
   161      9.560902e-01          773.5270
   162      9.565763e-01          763.3502
   163      9.565204e-01          770.5907
   164      9.567290e-01          776.8399
   165      9.567924e-01          771.8073
   166      9.565287e-01          771.4749
   167      9.565636e-01          766.0248
   168      9.569044e-01          773.4968
   169      9.565195e-01          772.4236
   170      9.563116e-01          768.6552
   171      9.562549e-01          770.7824
   172      9.569152e-01          767.5258
   173      9.570165e-01          773.5921
   174      9.562934e-01          773.5483
   175      9.564211e-01          771.2139
   176      9.565495e-01          774.6729
   177      9.570706e-01          774.7800
   178      9.572974e-01          770.8016
   179      9.569528e-01          774.5252
   180      9.569705e-01          773.0159
   181      9.576442e-01          772.1418
   182      9.576283e-01          771.6168
   183      9.579159e-01          774.2667
   184      9.577550e-01          767.6700
   185      9.579279e-01          768.7902
   186      9.579099e-01          772.7102
   187      9.579337e-01          774.6395
   188      9.580225e-01          773.4457
   189      9.580988e-01          764.3020
   190      9.579374e-01          766.0866
   191      9.576128e-01          767.6537
   192      9.573235e-01          768.1906
   193      9.574325e-01          771.5165
   194      9.578149e-01          772.0699
   195      9.581808e-01          771.7310
   196      9.584992e-01          767.1255
   197      9.585752e-01          773.9532
   198      9.591906e-01          771.1564
   199      9.597050e-01          771.9516
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 9.597050e-01
  Final  log-likelihood   = 771.9516
  Best   log-likelihood   = 776.8399  (epoch 164)
============================================================
