============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.02
  process_std       = 0.01
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.359182e-01         -473.6575
     1      9.190065e-01          508.7654
     2      9.248877e-01          464.0620
     3      9.179341e-01          488.4523
     4      9.242225e-01          590.9252
     5      9.202496e-01          666.4135
     6      9.194298e-01          716.3302
     7      9.189063e-01          745.6047
     8      9.186357e-01          738.2424
     9      9.197123e-01          742.4214
    10      9.193577e-01          753.0095
    11      9.217429e-01          752.2928
    12      9.199584e-01          743.8790
    13      9.202037e-01          739.7556
    14      9.200883e-01          727.0953
    15      9.206356e-01          736.7245
    16      9.224488e-01          750.7045
    17      9.178568e-01          742.2806
    18      9.165473e-01          760.7738
    19      9.217333e-01          759.2593
    20      9.276649e-01          761.4677
    21      9.267762e-01          757.2334
    22      9.266657e-01          757.6596
    23      9.287841e-01          772.1638
    24      9.345834e-01          780.3290
    25      9.374397e-01          756.3582
    26      9.370465e-01          752.6984
    27      9.395393e-01          757.2180
    28      9.385684e-01          765.2781
    29      9.370815e-01          767.6978
    30      9.387059e-01          776.4908
    31      9.404008e-01          767.8041
    32      9.412888e-01          748.5977
    33      9.366869e-01          738.1589
    34      9.245097e-01          749.8580
    35      9.245387e-01          767.8157
    36      9.291379e-01          778.3731
    37      9.277388e-01          768.8059
    38      9.203337e-01          762.4816
    39      9.079766e-01          761.0662
    40      9.072312e-01          773.9792
    41      9.081541e-01          779.4938
    42      9.096867e-01          776.4980
    43      9.109009e-01          778.0742
    44      9.124057e-01          785.4229
    45      9.141007e-01          788.2941
    46      9.150600e-01          790.3817
    47      9.157269e-01          787.1957
    48      9.171839e-01          785.1428
    49      9.188301e-01          786.2426
    50      9.203950e-01          788.1124
    51      9.219542e-01          783.8517
    52      9.236033e-01          783.9144
    53      9.245740e-01          780.6632
    54      9.254009e-01          783.2962
    55      9.264810e-01          784.9278
    56      9.253078e-01          785.6133
    57      9.265083e-01          779.8132
    58      9.270834e-01          786.7042
    59      9.270026e-01          787.5234
    60      9.278492e-01          784.8212
    61      9.279370e-01          785.7661
    62      9.278016e-01          783.8175
    63      9.279800e-01          785.9945
    64      9.278542e-01          792.4874
    65      9.280646e-01          788.0811
    66      9.283937e-01          789.4620
    67      9.290137e-01          785.7787
    68      9.295096e-01          787.7061
    69      9.299306e-01          784.4468
    70      9.301547e-01          787.5177
    71      9.300655e-01          790.4512
    72      9.301767e-01          786.8837
    73      9.307065e-01          787.0035
    74      9.308079e-01          788.9214
    75      9.303905e-01          787.4318
    76      9.304878e-01          790.2833
    77      9.303322e-01          788.3100
    78      9.302908e-01          788.5285
    79      9.296629e-01          788.0624
    80      9.296838e-01          785.9432
    81      9.302077e-01          788.4483
    82      9.302298e-01          785.7047
    83      9.299431e-01          790.9570
    84      9.303278e-01          791.9151
    85      9.315209e-01          786.4877
    86      9.320577e-01          786.3080
    87      9.321455e-01          786.6722
    88      9.327587e-01          788.6246
    89      9.326258e-01          787.7023
    90      9.318530e-01          789.6457
    91      9.325873e-01          786.2528
    92      9.332497e-01          789.7951
    93      9.330982e-01          796.9355
    94      9.329205e-01          790.6511
    95      9.329323e-01          794.0859
    96      9.334599e-01          785.9322
    97      9.341047e-01          785.8033
    98      9.342765e-01          791.2510
    99      9.341642e-01          788.9752
   100      9.332147e-01          789.8878
   101      9.324300e-01          790.8147
   102      9.316611e-01          789.6115
   103      9.316655e-01          790.6741
   104      9.320857e-01          790.7814
   105      9.329149e-01          786.7023
   106      9.341691e-01          785.7950
   107      9.345265e-01          788.1827
   108      9.349326e-01          787.6054
   109      9.347642e-01          791.7681
   110      9.349092e-01          796.3787
   111      9.344201e-01          788.3334
   112      9.348772e-01          791.7000
   113      9.352073e-01          790.7515
   114      9.354802e-01          788.7444
   115      9.358876e-01          785.9351
   116      9.362333e-01          789.8047
   117      9.360218e-01          790.6748
   118      9.355726e-01          789.9563
   119      9.355838e-01          787.5300
   120      9.358811e-01          792.1405
   121      9.360284e-01          784.9738
   122      9.360076e-01          792.4744
   123      9.368281e-01          790.3231
   124      9.373504e-01          787.8068
   125      9.374200e-01          786.2354
   126      9.368739e-01          790.1044
   127      9.373909e-01          785.7020
   128      9.375524e-01          790.6313
   129      9.378866e-01          790.2310
   130      9.379917e-01          786.2602
   131      9.377511e-01          789.7902
   132      9.383603e-01          792.6837
   133      9.384505e-01          791.1638
   134      9.383196e-01          784.6755
   135      9.387240e-01          786.1357
   136      9.385681e-01          790.1550
   137      9.388089e-01          788.4767
   138      9.393373e-01          788.3900
   139      9.394769e-01          791.6083
   140      9.393635e-01          790.3151
   141      9.395012e-01          794.7894
   142      9.395894e-01          793.1286
   143      9.396501e-01          790.9692
   144      9.403781e-01          792.3231
   145      9.400606e-01          786.9898
   146      9.396754e-01          790.6211
   147      9.397392e-01          788.4755
   148      9.400321e-01          789.4107
   149      9.403184e-01          790.2379
   150      9.399954e-01          793.9047
   151      9.396035e-01          795.2497
   152      9.401350e-01          792.8333
   153      9.399627e-01          792.8317
   154      9.400028e-01          789.2250
   155      9.395767e-01          794.0828
   156      9.395778e-01          793.3643
   157      9.395830e-01          792.9465
   158      9.397899e-01          787.7733
   159      9.400654e-01          793.4697
   160      9.406011e-01          795.6181
   161      9.407142e-01          795.9008
   162      9.411921e-01          785.9894
   163      9.412313e-01          789.6497
   164      9.415069e-01          795.8463
   165      9.417140e-01          789.1283
   166      9.417943e-01          795.7835
   167      9.416146e-01          789.9342
   168      9.419332e-01          790.5612
   169      9.423401e-01          788.2215
   170      9.424006e-01          791.5791
   171      9.423461e-01          785.5121
   172      9.432740e-01          787.0497
   173      9.435188e-01          794.0913
   174      9.429218e-01          793.0945
   175      9.435393e-01          791.7344
   176      9.437140e-01          791.2198
   177      9.446092e-01          791.9587
   178      9.449408e-01          795.0423
   179      9.446205e-01          793.5270
   180      9.443271e-01          794.8054
   181      9.443269e-01          792.0259
   182      9.443465e-01          790.1307
   183      9.443111e-01          795.6215
   184      9.443144e-01          787.4995
   185      9.445515e-01          790.6974
   186      9.447687e-01          792.5938
   187      9.453259e-01          793.5697
   188      9.453918e-01          791.9891
   189      9.453536e-01          786.4515
   190      9.452147e-01          789.1672
   191      9.453967e-01          788.7455
   192      9.455853e-01          787.5219
   193      9.455529e-01          792.3610
   194      9.460641e-01          788.1164
   195      9.460814e-01          793.3735
   196      9.459333e-01          788.2201
   197      9.459051e-01          793.8978
   198      9.466285e-01          793.7441
   199      9.472375e-01          791.8409
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 9.472375e-01
  Final  log-likelihood   = 791.8409
  Best   log-likelihood   = 796.9355  (epoch 93)
============================================================
