============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.005
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.427868e-01        -2790.5156
     1      9.429744e-01         -832.3621
     2      9.421997e-01          433.3495
     3      9.406739e-01          472.9558
     4      9.383796e-01          380.3875
     5      9.353571e-01          201.8783
     6      9.317812e-01          -28.5316
     7      9.275143e-01         -397.7323
     8      9.230071e-01         -786.4198
     9      9.185737e-01        -1044.3418
    10      9.150814e-01         -600.7430
    11      9.125673e-01         -153.9588
    12      9.114131e-01          211.5097
    13      9.115174e-01          339.7184
    14      9.113654e-01          346.8804
    15      9.117283e-01          281.8902
    16      9.119702e-01          276.5931
    17      9.130592e-01          199.9839
    18      9.129714e-01          173.8977
    19      9.128306e-01          135.8872
    20      9.127803e-01          127.7920
    21      9.130029e-01          182.8764
    22      9.134111e-01          201.4835
    23      9.134349e-01          235.7174
    24      9.147906e-01          271.8714
    25      9.161028e-01          295.9612
    26      9.165909e-01          335.1976
    27      9.179208e-01          326.2687
    28      9.192512e-01          334.5089
    29      9.216373e-01          352.9933
    30      9.249042e-01          367.0109
    31      9.270484e-01          368.4904
    32      9.318964e-01          384.1356
    33      9.330801e-01          390.8774
    34      9.389693e-01          419.0860
    35      9.387019e-01          428.3887
    36      9.422553e-01          434.3062
    37      9.422907e-01          431.0571
    38      9.465457e-01          438.9209
    39      9.459307e-01          429.6619
    40      9.468275e-01          602.4874
    41      9.466701e-01          659.8702
    42      9.471011e-01          665.3909
    43      9.475343e-01          663.8911
    44      9.479331e-01          667.3027
    45      9.485586e-01          665.2517
    46      9.489660e-01          664.9001
    47      9.492453e-01          667.5736
    48      9.494880e-01          665.6766
    49      9.494244e-01          664.3129
    50      9.493300e-01          667.0417
    51      9.494613e-01          666.4745
    52      9.491346e-01          664.9690
    53      9.494161e-01          666.0013
    54      9.494807e-01          665.3990
    55      9.494269e-01          667.3193
    56      9.490499e-01          664.1783
    57      9.489897e-01          662.9733
    58      9.490879e-01          663.3831
    59      9.490774e-01          666.0153
    60      9.491804e-01          664.5704
    61      9.494191e-01          662.5323
    62      9.497848e-01          664.9255
    63      9.492896e-01          665.5840
    64      9.493842e-01          665.9714
    65      9.496599e-01          665.2935
    66      9.492971e-01          665.4122
    67      9.488389e-01          665.4304
    68      9.488499e-01          662.7545
    69      9.491377e-01          661.7285
    70      9.492844e-01          662.0453
    71      9.491438e-01          662.7227
    72      9.494008e-01          664.5212
    73      9.493173e-01          664.1364
    74      9.493005e-01          663.3710
    75      9.496052e-01          665.1619
    76      9.493086e-01          664.2513
    77      9.493062e-01          664.6061
    78      9.491207e-01          664.9941
    79      9.488947e-01          663.8101
    80      9.488656e-01          662.6734
    81      9.490668e-01          661.8217
    82      9.496098e-01          662.7531
    83      9.497592e-01          663.5704
    84      9.496053e-01          660.3983
    85      9.495889e-01          661.9829
    86      9.498919e-01          660.9402
    87      9.501860e-01          663.3266
    88      9.500521e-01          660.7584
    89      9.500242e-01          661.3838
    90      9.501747e-01          660.3024
    91      9.501465e-01          662.5343
    92      9.502387e-01          660.4254
    93      9.499593e-01          662.8079
    94      9.501368e-01          660.6934
    95      9.503590e-01          658.8868
    96      9.497821e-01          664.4164
    97      9.499319e-01          661.6628
    98      9.496068e-01          662.5849
    99      9.495733e-01          662.2757
   100      9.495363e-01          659.0715
   101      9.494783e-01          662.4251
   102      9.494428e-01          661.2852
   103      9.496368e-01          660.5762
   104      9.495537e-01          661.5005
   105      9.493256e-01          662.4330
   106      9.496254e-01          662.2981
   107      9.497702e-01          661.2675
   108      9.496592e-01          660.7462
   109      9.495890e-01          660.5472
   110      9.492949e-01          661.6025
   111      9.496904e-01          658.8930
   112      9.499325e-01          658.2567
   113      9.499431e-01          660.5411
   114      9.500917e-01          660.2147
   115      9.498313e-01          660.1180
   116      9.498276e-01          660.9699
   117      9.504125e-01          658.2885
   118      9.504624e-01          661.0356
   119      9.503969e-01          658.7307
   120      9.504197e-01          659.8016
   121      9.501614e-01          660.2214
   122      9.502775e-01          660.4142
   123      9.504865e-01          661.2064
   124      9.507459e-01          662.3348
   125      9.504904e-01          657.3766
   126      9.504485e-01          660.5120
   127      9.501538e-01          661.6157
   128      9.500082e-01          659.0562
   129      9.498684e-01          658.5374
   130      9.496711e-01          660.9032
   131      9.496586e-01          660.0477
   132      9.499124e-01          659.4624
   133      9.497859e-01          655.8853
   134      9.499320e-01          660.2714
   135      9.498552e-01          659.2282
   136      9.495757e-01          659.0278
   137      9.496517e-01          659.3474
   138      9.498455e-01          656.3097
   139      9.498108e-01          658.8275
   140      9.499640e-01          656.8792
   141      9.502845e-01          658.6190
   142      9.504215e-01          659.4429
   143      9.505407e-01          660.3926
   144      9.503463e-01          660.1245
   145      9.502478e-01          658.0069
   146      9.501259e-01          658.7368
   147      9.504935e-01          658.4130
   148      9.502651e-01          660.7783
   149      9.505854e-01          657.6996
   150      9.507651e-01          658.9946
   151      9.500519e-01          658.2478
   152      9.498718e-01          659.7322
   153      9.501155e-01          659.5276
   154      9.496654e-01          660.6428
   155      9.500222e-01          658.8539
   156      9.504577e-01          659.8745
   157      9.505732e-01          659.7725
   158      9.507585e-01          658.8384
   159      9.501201e-01          658.4894
   160      9.504315e-01          658.8600
   161      9.505889e-01          660.3934
   162      9.508039e-01          658.9080
   163      9.509313e-01          660.0822
   164      9.509950e-01          659.2730
   165      9.504825e-01          659.9165
   166      9.502123e-01          660.7173
   167      9.497548e-01          657.6893
   168      9.498057e-01          659.7175
   169      9.499226e-01          657.8712
   170      9.500667e-01          657.5216
   171      9.496809e-01          660.3192
   172      9.496080e-01          659.0411
   173      9.494449e-01          658.8950
   174      9.495667e-01          658.4061
   175      9.495437e-01          658.9168
   176      9.492894e-01          659.2417
   177      9.495217e-01          659.6969
   178      9.492571e-01          655.9903
   179      9.490409e-01          656.7596
   180      9.490455e-01          657.8724
   181      9.490208e-01          657.6237
   182      9.490745e-01          658.3107
   183      9.496319e-01          657.6491
   184      9.493712e-01          658.5519
   185      9.494602e-01          658.7307
   186      9.491398e-01          659.8488
   187      9.492171e-01          659.7592
   188      9.492850e-01          657.8514
   189      9.495702e-01          656.0240
   190      9.498954e-01          655.8607
   191      9.502006e-01          657.3644
   192      9.498103e-01          660.8942
   193      9.495835e-01          656.9848
   194      9.492819e-01          660.3687
   195      9.494103e-01          658.0151
   196      9.492646e-01          657.1817
   197      9.493401e-01          659.8596
   198      9.497282e-01          655.1373
   199      9.499897e-01          658.5046
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 9.499897e-01
  Final  log-likelihood   = 658.5046
  Best   log-likelihood   = 667.5736  (epoch 47)
============================================================
