============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.01
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      7.007668e-02          437.0648
     1      1.475715e-01         -122.8167
     2      1.791025e-01           -4.6747
     3      1.653068e-01          499.4574
     4      1.563525e-01          563.1874
     5      1.398858e-01          612.3614
     6      1.471545e-01          573.8997
     7      1.573435e-01          586.6366
     8      1.653020e-01          597.0207
     9      1.748801e-01          592.4235
    10      1.809563e-01          608.7864
    11      1.912934e-01          596.7764
    12      2.042367e-01          576.4722
    13      2.165762e-01          600.7318
    14      2.295881e-01          609.1262
    15      2.433837e-01          584.6637
    16      2.582640e-01          603.7347
    17      2.775137e-01          596.5278
    18      2.982455e-01          600.9140
    19      3.140608e-01          605.0470
    20      2.875648e-01          512.5833
    21      2.895961e-01          540.9867
    22      3.039576e-01          503.2100
    23      3.185264e-01          539.7115
    24      3.287505e-01          577.3533
    25      3.345655e-01          605.3245
    26      3.432483e-01          643.0947
    27      3.547747e-01          622.5963
    28      3.702955e-01          616.9302
    29      3.867141e-01          627.2570
    30      4.007662e-01          623.5560
    31      4.180278e-01          617.2656
    32      4.345267e-01          620.9961
    33      4.433367e-01          619.1298
    34      4.526016e-01          615.3359
    35      4.527779e-01          574.7208
    36      4.515465e-01          576.5076
    37      4.550886e-01          546.1458
    38      4.597977e-01          576.3531
    39      4.587734e-01          612.4170
    40      4.582938e-01          662.4816
    41      4.574510e-01          663.5880
    42      4.567974e-01          665.3290
    43      4.565073e-01          667.1694
    44      4.561864e-01          664.9361
    45      4.558090e-01          671.3152
    46      4.559315e-01          672.3716
    47      4.561268e-01          669.3107
    48      4.562142e-01          666.8481
    49      4.564232e-01          667.4401
    50      4.568166e-01          670.5340
    51      4.571544e-01          670.3853
    52      4.573642e-01          667.1758
    53      4.573636e-01          671.6456
    54      4.576540e-01          668.0906
    55      4.577876e-01          670.6124
    56      4.575489e-01          669.8914
    57      4.580345e-01          671.3814
    58      4.585815e-01          669.9012
    59      4.589282e-01          674.7974
    60      4.598106e-01          671.7872
    61      4.605163e-01          674.9229
    62      4.605820e-01          672.3779
    63      4.610311e-01          671.6307
    64      4.618391e-01          677.2320
    65      4.625642e-01          674.1885
    66      4.629547e-01          674.4675
    67      4.636885e-01          675.2269
    68      4.643337e-01          676.2454
    69      4.653696e-01          673.8001
    70      4.660231e-01          676.0878
    71      4.664631e-01          675.0923
    72      4.669520e-01          673.8826
    73      4.671342e-01          674.6921
    74      4.677918e-01          675.4448
    75      4.685462e-01          675.9938
    76      4.693716e-01          675.5387
    77      4.700635e-01          673.2889
    78      4.707549e-01          675.1577
    79      4.715611e-01          675.0389
    80      4.723266e-01          673.5990
    81      4.678904e-01          600.8478
    82      4.690187e-01          672.9062
    83      4.700929e-01          671.9686
    84      4.707732e-01          669.7139
    85      4.718059e-01          674.7524
    86      4.728800e-01          676.7220
    87      4.735141e-01          673.2589
    88      4.742106e-01          676.4096
    89      4.743599e-01          674.4103
    90      4.740914e-01          672.5480
    91      4.748625e-01          672.5682
    92      4.755391e-01          675.3825
    93      4.762928e-01          675.4500
    94      4.770287e-01          673.5656
    95      4.773258e-01          672.9850
    96      4.778004e-01          676.7962
    97      4.785308e-01          671.8831
    98      4.791456e-01          674.3107
    99      4.795925e-01          675.1481
   100      4.809788e-01          673.9057
   101      4.822392e-01          672.4510
   102      4.830908e-01          672.6612
   103      4.836480e-01          672.0320
   104      4.837224e-01          673.8893
   105      4.843784e-01          672.1097
   106      4.855400e-01          673.1445
   107      4.888864e-01          658.4473
   108      4.900576e-01          673.0161
   109      4.911299e-01          672.1637
   110      4.919029e-01          670.9254
   111      4.924572e-01          672.5090
   112      4.932068e-01          672.7942
   113      4.933886e-01          670.7725
   114      4.928311e-01          665.4135
   115      4.933845e-01          675.7563
   116      4.943142e-01          676.5433
   117      4.966102e-01          645.6941
   118      4.981758e-01          672.6093
   119      4.988702e-01          673.2251
   120      4.991398e-01          669.4484
   121      4.996981e-01          672.9459
   122      5.000970e-01          674.7221
   123      5.005164e-01          672.3156
   124      5.011947e-01          675.0212
   125      4.977624e-01          624.4916
   126      4.979260e-01          671.7311
   127      4.982283e-01          674.9241
   128      4.986542e-01          674.1210
   129      4.994974e-01          676.6758
   130      5.005293e-01          674.3395
   131      5.014196e-01          674.2603
   132      5.016578e-01          671.5056
   133      5.020379e-01          673.4833
   134      5.024504e-01          674.1586
   135      5.030964e-01          675.4659
   136      5.038588e-01          673.7129
   137      5.046716e-01          675.6118
   138      5.052928e-01          671.8472
   139      5.058186e-01          676.1517
   140      5.032412e-01          645.1797
   141      5.034382e-01          676.4832
   142      5.039964e-01          673.5915
   143      5.045018e-01          675.9857
   144      5.051117e-01          677.0831
   145      5.057732e-01          677.0994
   146      5.063057e-01          676.7094
   147      5.069343e-01          677.1443
   148      5.075014e-01          675.2154
   149      5.082611e-01          676.4695
   150      5.084571e-01          661.9636
   151      5.089510e-01          673.5839
   152      5.043995e-01          589.8108
   153      5.043617e-01          671.3971
   154      5.047251e-01          677.6534
