============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.005
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.477855e-02          595.8273
     1      6.582022e-02          155.2242
     2      6.971044e-02          544.7220
     3      8.180772e-02          592.3109
     4      8.859110e-02          584.2181
     5      1.021474e-01          579.2585
     6      1.109235e-01          630.3093
     7      1.243953e-01          574.6248
     8      1.353049e-01          611.2630
     9      1.467430e-01          602.1491
    10      1.536253e-01          626.4138
    11      1.598287e-01          613.5422
    12      1.633482e-01          619.7692
    13      1.674809e-01          622.2295
    14      1.719122e-01          623.4730
    15      1.757347e-01          610.1133
    16      1.793087e-01          635.8008
    17      1.846655e-01          601.4811
    18      1.899150e-01          620.0161
    19      1.952026e-01          613.9351
    20      2.033041e-01          625.9658
    21      2.114908e-01          621.0618
    22      2.188852e-01          625.5660
    23      2.263764e-01          626.6083
    24      2.354776e-01          622.1978
    25      2.441948e-01          625.0263
    26      2.545623e-01          625.9144
    27      2.638228e-01          630.4825
    28      2.699432e-01          629.3989
    29      2.774691e-01          624.5945
    30      2.765401e-01          636.9606
    31      2.817549e-01          602.0445
    32      2.877764e-01          650.4911
    33      2.970378e-01          643.6416
    34      3.076853e-01          630.4019
    35      3.171757e-01          642.1066
    36      3.287175e-01          635.1343
    37      3.406956e-01          635.5008
    38      3.524514e-01          640.9998
    39      3.656057e-01          486.4384
    40      3.610346e-01          603.4329
    41      3.604310e-01          659.8611
    42      3.609106e-01          661.9788
    43      3.616497e-01          668.4658
    44      3.623121e-01          666.6517
    45      3.632371e-01          670.8797
    46      3.642291e-01          668.8647
    47      3.650473e-01          670.9764
    48      3.659139e-01          662.2889
    49      3.669581e-01          666.2466
    50      3.680516e-01          665.9029
    51      3.691161e-01          668.6768
    52      3.700783e-01          665.5528
    53      3.712555e-01          668.2206
    54      3.723694e-01          666.6672
    55      3.734940e-01          668.1024
    56      3.728027e-01          638.8722
    57      3.729604e-01          663.7413
    58      3.730301e-01          665.0388
    59      3.733323e-01          667.7906
    60      3.733540e-01          666.8134
    61      3.736869e-01          668.9636
    62      3.742133e-01          668.0663
    63      3.748684e-01          666.3999
    64      3.753999e-01          670.3868
    65      3.757746e-01          668.4564
    66      3.764982e-01          668.3294
    67      3.774858e-01          667.4759
    68      3.785288e-01          670.0797
    69      3.794509e-01          666.2227
    70      3.802398e-01          670.0416
    71      3.811694e-01          668.5958
    72      3.823300e-01          667.7183
    73      3.833915e-01          668.4071
    74      3.843930e-01          667.7137
    75      3.842730e-01          662.1726
    76      3.846848e-01          668.5330
    77      3.852403e-01          666.1662
    78      3.862027e-01          669.6879
    79      3.872841e-01          670.4336
    80      3.882508e-01          667.4865
    81      3.850644e-01          611.4381
    82      3.846267e-01          665.3657
    83      3.847279e-01          669.1318
    84      3.846371e-01          664.7352
    85      3.851349e-01          668.5179
    86      3.857527e-01          670.4170
    87      3.862969e-01          667.5665
    88      3.867787e-01          668.2245
    89      3.874224e-01          669.2458
    90      3.849873e-01          647.8449
    91      3.845984e-01          658.7176
    92      3.849354e-01          669.9734
    93      3.854975e-01          669.5027
    94      3.859845e-01          666.8020
    95      3.852614e-01          660.5004
    96      3.855309e-01          671.6879
    97      3.861857e-01          667.3131
    98      3.868628e-01          669.5641
    99      3.876750e-01          669.5190
   100      3.879998e-01          668.5379
   101      3.886091e-01          666.3751
   102      3.892538e-01          668.6453
   103      3.899559e-01          668.9421
   104      3.907391e-01          669.7928
   105      3.915062e-01          669.2683
   106      3.923090e-01          667.8756
   107      3.927545e-01          665.2863
   108      3.933517e-01          668.4362
   109      3.941045e-01          669.9623
   110      3.948461e-01          668.4822
   111      3.956085e-01          668.8871
   112      3.965063e-01          669.3635
   113      3.973495e-01          667.6639
   114      3.981832e-01          668.7038
   115      3.990176e-01          671.2430
   116      3.998112e-01          671.8912
   117      3.997912e-01          652.5712
   118      4.001477e-01          665.7086
   119      4.008387e-01          669.3437
   120      4.016229e-01          665.5497
   121      4.021549e-01          663.5530
   122      4.029236e-01          670.9464
   123      4.034308e-01          665.1828
   124      4.039625e-01          669.1481
   125      4.032411e-01          640.5925
   126      4.034972e-01          670.4500
   127      4.038414e-01          674.5233
   128      4.040307e-01          669.3798
   129      4.043658e-01          670.3965
   130      4.047100e-01          669.1553
   131      4.051974e-01          668.7225
   132      4.000756e-01          617.2081
   133      3.989853e-01          663.6225
   134      3.990907e-01          666.7178
   135      3.995461e-01          668.0954
   136      3.999934e-01          666.7066
   137      4.005280e-01          670.2112
   138      4.010270e-01          662.5901
   139      4.014283e-01          669.8386
   140      4.016958e-01          664.6820
   141      4.021614e-01          670.7937
   142      4.026764e-01          669.5181
   143      4.032249e-01          670.5399
   144      4.037001e-01          671.8252
   145      4.041120e-01          669.4249
   146      4.045530e-01          672.5979
   147      4.050060e-01          670.7151
   148      4.052898e-01          668.5276
   149      4.057574e-01          673.1488
   150      4.055872e-01          664.4106
   151      4.059647e-01          668.6943
   152      4.023263e-01          600.0258
   153      4.015174e-01          662.5667
   154      4.016449e-01          673.0426
