============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.005
  process_std       = 0.01
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.753760e-01          604.5369
     1      3.744912e-01          723.1641
     2      3.742108e-01          727.0099
     3      3.744152e-01          731.0310
     4      3.745408e-01          731.8015
     5      3.751912e-01          737.0522
     6      3.760802e-01          744.5250
     7      3.763251e-01          747.0767
     8      3.770660e-01          742.6255
     9      3.785261e-01          751.7768
    10      3.798996e-01          751.3100
    11      3.783504e-01          742.9061
    12      3.778431e-01          739.6465
    13      3.800444e-01          752.0991
    14      3.788922e-01          745.1818
    15      3.790307e-01          736.8310
    16      3.785479e-01          755.6297
    17      3.802245e-01          756.0687
    18      3.798460e-01          759.3912
    19      3.798803e-01          758.4041
    20      3.808661e-01          757.7429
    21      3.818363e-01          757.9919
    22      3.818237e-01          735.9069
    23      3.843343e-01          732.0961
    24      3.875656e-01          740.4030
    25      3.899975e-01          741.3942
    26      3.921318e-01          761.6166
    27      3.939453e-01          761.0828
    28      3.951088e-01          762.2989
    29      3.968454e-01          756.0959
    30      3.994205e-01          758.3376
    31      4.030370e-01          761.5383
    32      4.048377e-01          764.6072
    33      4.069106e-01          763.8032
    34      4.083048e-01          767.1901
    35      4.095591e-01          760.5482
    36      4.098796e-01          763.0491
    37      4.122132e-01          759.3881
    38      4.136478e-01          754.7711
    39      4.137813e-01          753.9650
    40      4.138350e-01          779.8911
    41      4.147515e-01          784.3350
    42      4.154657e-01          780.7596
    43      4.161556e-01          782.8471
    44      4.164865e-01          786.5379
    45      4.169760e-01          789.3459
    46      4.172315e-01          787.8324
    47      4.176793e-01          784.1816
    48      4.182272e-01          784.3618
    49      4.185281e-01          781.7211
    50      4.190457e-01          789.2578
    51      4.195955e-01          783.7255
    52      4.205841e-01          784.7836
    53      4.212385e-01          782.7291
    54      4.216472e-01          784.4971
    55      4.224522e-01          784.8321
    56      4.228961e-01          786.5240
    57      4.231864e-01          779.4130
    58      4.239832e-01          782.6199
    59      4.242457e-01          783.0585
    60      4.252397e-01          783.7032
    61      4.258601e-01          786.6508
    62      4.264763e-01          784.7842
    63      4.270521e-01          783.0916
    64      4.281096e-01          788.0709
    65      4.286704e-01          784.1248
    66      4.293026e-01          783.0461
    67      4.305162e-01          781.8461
    68      4.306208e-01          788.5480
    69      4.315099e-01          782.6009
    70      4.321579e-01          783.1554
    71      4.331189e-01          785.6847
    72      4.341522e-01          782.7960
    73      4.345610e-01          785.4542
    74      4.357105e-01          784.1369
    75      4.363816e-01          784.7742
    76      4.372228e-01          784.2740
    77      4.382862e-01          781.3872
    78      4.393565e-01          783.8870
    79      4.395617e-01          785.0730
    80      4.406721e-01          782.6671
    81      4.413258e-01          781.2421
    82      4.418769e-01          779.3218
    83      4.428909e-01          785.5524
    84      4.433108e-01          784.4321
    85      4.439268e-01          785.5605
    86      4.448633e-01          784.3134
    87      4.451647e-01          781.6890
    88      4.459388e-01          781.5023
    89      4.468484e-01          784.6290
    90      4.474468e-01          780.7922
    91      4.485012e-01          784.6893
    92      4.492688e-01          782.2571
    93      4.501913e-01          789.6755
    94      4.513122e-01          783.9477
    95      4.518586e-01          786.0877
    96      4.527061e-01          778.0651
    97      4.535505e-01          780.2310
    98      4.542361e-01          784.1984
    99      4.550920e-01          778.4247
   100      4.556020e-01          781.0826
   101      4.563819e-01          782.0725
   102      4.571206e-01          782.1626
   103      4.581942e-01          782.9968
   104      4.588549e-01          784.9809
   105      4.596791e-01          778.1909
