============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.005
  process_std       = 0.02
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.382335e-01          676.8887
     1      9.398189e-01          708.7108
     2      9.394854e-01          753.6592
     3      9.401127e-01          752.7629
     4      9.400048e-01          756.9608
     5      9.395340e-01          766.9449
     6      9.402559e-01          757.2156
     7      9.402446e-01          767.3334
     8      9.412796e-01          740.4818
     9      9.479145e-01          716.4047
    10      9.493474e-01          749.5055
    11      9.500607e-01          743.8262
    12      9.505112e-01          741.7232
    13      9.524890e-01          733.1367
    14      9.543546e-01          719.9433
    15      9.550849e-01          740.4242
    16      9.550820e-01          736.3738
    17      9.557750e-01          748.4792
    18      9.571119e-01          737.8383
    19      9.588065e-01          725.9893
    20      9.596080e-01          723.4072
    21      9.602613e-01          734.6110
    22      9.609298e-01          742.0103
    23      9.614213e-01          748.3104
    24      9.623291e-01          746.4575
    25      9.635453e-01          748.4952
    26      9.640323e-01          752.6487
    27      9.638199e-01          747.0289
    28      9.642455e-01          749.7522
    29      9.647858e-01          748.0286
    30      9.649532e-01          746.2292
    31      9.650130e-01          745.2700
    32      9.657142e-01          752.6589
    33      9.664395e-01          750.0427
    34      9.676486e-01          754.5010
    35      9.683598e-01          743.5667
    36      9.686849e-01          749.5255
    37      9.689029e-01          753.3142
    38      9.687035e-01          749.7435
    39      9.689681e-01          743.9445
    40      9.689488e-01          764.5803
    41      9.687608e-01          762.4593
    42      9.689146e-01          763.3170
    43      9.689761e-01          761.8917
    44      9.692581e-01          766.9036
    45      9.694182e-01          770.7478
    46      9.693900e-01          770.1407
    47      9.696330e-01          761.7114
    48      9.697896e-01          766.2849
    49      9.699487e-01          767.6500
    50      9.701812e-01          766.6382
    51      9.704262e-01          766.4944
    52      9.704225e-01          764.7877
    53      9.706847e-01          763.3293
    54      9.706937e-01          766.0946
    55      9.711670e-01          762.1060
    56      9.714200e-01          765.0149
    57      9.717262e-01          762.5828
    58      9.718587e-01          764.5057
    59      9.719035e-01          765.1605
    60      9.721679e-01          767.4122
    61      9.722350e-01          764.2415
    62      9.725389e-01          761.1722
    63      9.726012e-01          764.6698
    64      9.727041e-01          770.4551
    65      9.730051e-01          766.8061
    66      9.730438e-01          766.7202
    67      9.731594e-01          761.3898
    68      9.737308e-01          769.4133
    69      9.741943e-01          766.6735
    70      9.744318e-01          763.5449
    71      9.748349e-01          769.4863
    72      9.750299e-01          766.6444
    73      9.752229e-01          765.9334
    74      9.753202e-01          762.8185
    75      9.756399e-01          765.9633
    76      9.758497e-01          764.1552
    77      9.761521e-01          764.3731
    78      9.763517e-01          766.0187
    79      9.763585e-01          764.9350
    80      9.769102e-01          766.3010
    81      9.767700e-01          765.8963
    82      9.771461e-01          764.2598
    83      9.773602e-01          763.2568
    84      9.775855e-01          763.7687
    85      9.778609e-01          769.1905
    86      9.780822e-01          763.0068
    87      9.781799e-01          763.3561
    88      9.783620e-01          765.1959
    89      9.787509e-01          762.4058
    90      9.790046e-01          763.8016
    91      9.795068e-01          768.3685
    92      9.797108e-01          767.1522
    93      9.799089e-01          770.1586
    94      9.802842e-01          765.8347
    95      9.806023e-01          765.9102
    96      9.810476e-01          763.0808
    97      9.813600e-01          763.2415
    98      9.816331e-01          769.6658
    99      9.819383e-01          760.1971
   100      9.822716e-01          767.1648
   101      9.825507e-01          768.1688
   102      9.827747e-01          763.0798
   103      9.832464e-01          768.3062
   104      9.832323e-01          765.8046
   105      9.835830e-01          764.3708
   106      9.838915e-01          764.0269
   107      9.842694e-01          760.2236
   108      9.843225e-01          760.9708
   109      9.849665e-01          762.9581
   110      9.854361e-01          768.8682
   111      9.857456e-01          761.0992
   112      9.861053e-01          766.9598
   113      9.863517e-01          756.7274
   114      9.865451e-01          763.5209
   115      9.866495e-01          765.9783
   116      9.869398e-01          764.9111
   117      9.872341e-01          765.5635
   118      9.876418e-01          761.4689
   119      9.877873e-01          763.5815
   120      9.882966e-01          768.2267
   121      9.886854e-01          758.5913
   122      9.890333e-01          770.6978
   123      9.892646e-01          766.8190
   124      9.892088e-01          762.0191
   125      9.894426e-01          755.9710
   126      9.899130e-01          765.2825
   127      9.903075e-01          760.1243
   128      9.905172e-01          765.9639
   129      9.908462e-01          764.8068
   130      9.910944e-01          763.3773
   131      9.912285e-01          762.5090
   132      9.915529e-01          767.0634
   133      9.917787e-01          763.1400
   134      9.920839e-01          759.4004
   135      9.924996e-01          761.4944
   136      9.926099e-01          768.7209
   137      9.929494e-01          766.7488
   138      9.933113e-01          764.0023
   139      9.934076e-01          766.3479
   140      9.937108e-01          762.8096
   141      9.938604e-01          768.8594
   142      9.943789e-01          768.1874
   143      9.946064e-01          767.5720
   144      9.947942e-01          767.7361
   145      9.944920e-01          761.4391
   146      9.947669e-01          764.9311
   147      9.951555e-01          761.2052
   148      9.954965e-01          764.2678
   149      9.958326e-01          768.0985
   150      9.961903e-01          765.3552
   151      9.964732e-01          769.5258
   152      9.967163e-01          768.8479
   153      9.967461e-01          762.0292
   154      9.971048e-01          763.2266
   155      9.974228e-01          766.5172
   156      9.977534e-01          767.8815
   157      9.978392e-01          765.9083
   158      9.978212e-01          761.9130
   159      9.980785e-01          766.3953
   160      9.983820e-01          771.3541
   161      9.986187e-01          768.6015
   162      9.988741e-01          760.2510
   163      9.991063e-01          765.0984
   164      9.993271e-01          772.2036
   165      9.996531e-01          765.3015
   166      9.997274e-01          766.4711
   167      9.999830e-01          763.3918
   168      1.000199e+00          768.6900
   169      1.000573e+00          764.3987
   170      1.000938e+00          765.1877
   171      1.001134e+00          765.3516
   172      1.001523e+00          763.4088
   173      1.001764e+00          768.8204
   174      1.001976e+00          765.9559
   175      1.002279e+00          766.3667
   176      1.002412e+00          770.4091
   177      1.002563e+00          772.5626
   178      1.002781e+00          764.8364
   179      1.003346e+00          769.2772
   180      1.003966e+00          767.1432
   181      1.004372e+00          768.2057
   182      1.004657e+00          765.9209
   183      1.004791e+00          770.4476
   184      1.004939e+00          765.0935
   185      1.005106e+00          766.2690
   186      1.005262e+00          766.8873
   187      1.005561e+00          770.1741
   188      1.005863e+00          768.8815
   189      1.006334e+00          760.6923
   190      1.006589e+00          760.5466
   191      1.006771e+00          763.3614
   192      1.007159e+00          764.4927
   193      1.007486e+00          765.9609
   194      1.007826e+00          768.0504
   195      1.008038e+00          767.4071
   196      1.008243e+00          761.1846
   197      1.008411e+00          769.7358
   198      1.008733e+00          767.7577
   199      1.009066e+00          768.4004
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 1.009066e+00
  Final  log-likelihood   = 768.4004
  Best   log-likelihood   = 772.5626  (epoch 177)
============================================================
