============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.005
  process_std       = 0.01
  N_ens             = 50
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.400055e-01          441.5858
     1      9.388318e-01          653.0733
     2      9.365249e-01          664.1231
     3      9.369820e-01          692.0628
     4      9.375470e-01          680.6696
     5      9.389435e-01          707.2360
     6      9.397389e-01          691.2687
     7      9.402466e-01          682.6134
     8      9.402862e-01          667.2778
     9      9.399155e-01          669.1346
    10      9.395663e-01          665.9822
    11      9.405565e-01          696.7968
    12      9.420269e-01          697.3965
    13      9.425004e-01          699.9106
    14      9.382383e-01          636.9957
    15      9.412829e-01          671.7072
    16      9.409270e-01          680.0576
    17      9.409847e-01          729.1863
    18      9.428672e-01          708.0534
    19      9.423929e-01          685.1238
    20      9.443625e-01          690.5092
    21      9.501356e-01           12.2481
    22      9.452653e-01           72.2090
    23      9.453022e-01          464.1373
    24      9.445431e-01          624.0859
    25      9.442589e-01          691.0410
    26      9.448016e-01          731.6132
    27      9.436123e-01          732.7511
    28      9.449233e-01          750.0461
    29      9.447523e-01          746.3572
    30      9.446654e-01          758.7584
    31      9.450812e-01          751.4644
    32      9.452405e-01          751.7662
    33      9.451027e-01          745.8642
    34      9.453405e-01          748.5520
    35      9.454299e-01          749.3032
    36      9.457723e-01          738.3400
    37      9.461553e-01          734.9941
    38      9.459044e-01          743.0270
    39      9.465323e-01          760.7768
    40      9.463139e-01          746.3796
    41      9.461907e-01          741.6948
    42      9.462516e-01          754.7861
    43      9.463645e-01          748.3793
    44      9.463924e-01          738.0303
    45      9.465526e-01          754.7836
    46      9.466872e-01          752.3378
    47      9.467899e-01          759.8796
    48      9.469261e-01          761.5317
    49      9.470466e-01          750.7624
    50      9.470825e-01          753.5230
    51      9.471447e-01          751.3097
    52      9.472107e-01          750.5732
    53      9.472891e-01          753.5820
    54      9.473247e-01          751.0464
    55      9.474065e-01          746.4937
    56      9.473871e-01          750.1912
    57      9.474920e-01          751.4731
    58      9.475587e-01          747.4996
    59      9.476237e-01          755.6334
    60      9.475752e-01          750.2464
    61      9.475774e-01          734.1379
    62      9.477316e-01          750.8387
    63      9.479398e-01          763.7849
    64      9.479805e-01          753.7667
    65      9.479350e-01          754.4518
    66      9.479788e-01          746.9747
    67      9.481006e-01          752.9537
    68      9.481943e-01          745.0060
    69      9.482890e-01          756.9191
    70      9.482884e-01          756.5215
    71      9.483782e-01          753.7479
    72      9.485638e-01          759.2380
    73      9.485660e-01          747.8144
    74      9.486388e-01          730.8637
    75      9.488537e-01          754.4988
    76      9.490656e-01          753.1634
    77      9.491332e-01          745.5495
    78      9.492577e-01          743.1945
    79      9.493853e-01          763.3013
    80      9.493451e-01          758.4463
    81      9.494308e-01          755.4704
    82      9.494973e-01          747.2742
    83      9.495082e-01          749.3407
    84      9.495754e-01          754.3436
    85      9.497329e-01          756.9732
    86      9.498754e-01          750.3821
    87      9.501024e-01          745.3002
    88      9.503798e-01          756.8646
    89      9.505250e-01          756.2617
    90      9.505745e-01          752.7589
    91      9.506243e-01          749.5847
    92      9.506381e-01          759.1858
    93      9.508346e-01          757.6294
    94      9.509381e-01          756.5446
    95      9.509627e-01          748.9510
    96      9.510118e-01          750.8513
    97      9.510570e-01          745.5722
    98      9.510636e-01          743.3600
    99      9.511896e-01          758.9410
   100      9.512692e-01          753.2340
   101      9.513466e-01          751.4970
   102      9.514107e-01          758.3937
   103      9.515197e-01          752.0744
   104      9.516006e-01          750.0219
   105      9.517161e-01          751.6799
   106      9.517369e-01          757.5146
   107      9.517613e-01          760.7763
   108      9.518428e-01          750.1511
   109      9.519981e-01          754.5332
   110      9.520482e-01          749.1860
   111      9.520848e-01          738.0749
   112      9.522545e-01          740.8236
   113      9.524179e-01          757.5358
   114      9.524956e-01          747.1421
   115      9.526101e-01          747.2613
   116      9.528230e-01          758.8231
   117      9.529859e-01          751.9397
   118      9.531560e-01          740.5847
   119      9.532320e-01          742.1844
   120      9.533361e-01          749.6744
   121      9.534683e-01          739.1961
   122      9.535057e-01          756.7440
   123      9.535648e-01          748.2611
   124      9.536632e-01          743.5068
   125      9.538526e-01          750.8441
   126      9.539495e-01          757.9624
   127      9.540206e-01          756.4391
   128      9.541014e-01          750.2967
   129      9.541734e-01          746.2134
   130      9.542938e-01          751.1505
   131      9.543308e-01          754.1285
   132      9.544303e-01          741.4491
   133      9.545216e-01          743.2224
   134      9.546261e-01          753.1490
   135      9.546527e-01          760.1863
   136      9.547459e-01          757.8276
   137      9.549381e-01          739.2098
   138      9.549709e-01          744.6194
   139      9.550985e-01          760.5634
   140      9.552590e-01          743.9150
   141      9.553117e-01          752.2350
   142      9.554174e-01          740.4161
   143      9.556004e-01          742.7377
   144      9.556957e-01          749.2157
   145      9.557775e-01          755.1348
   146      9.558396e-01          740.6376
   147      9.559154e-01          745.8629
   148      9.560314e-01          755.4208
   149      9.561452e-01          755.5093
   150      9.562901e-01          748.3663
   151      9.563715e-01          750.9239
   152      9.565130e-01          751.0182
   153      9.565834e-01          752.0580
   154      9.567523e-01          761.9633
   155      9.569186e-01          739.0626
   156      9.569877e-01          745.6813
   157      9.570776e-01          747.9972
   158      9.572694e-01          767.6175
   159      9.572812e-01          744.8801
   160      9.572849e-01          734.2021
   161      9.574675e-01          744.8907
   162      9.576746e-01          742.4032
   163      9.578442e-01          747.0402
   164      9.579691e-01          748.2458
   165      9.580713e-01          757.9844
   166      9.581887e-01          752.7401
   167      9.583129e-01          748.4890
   168      9.585155e-01          752.1411
   169      9.587621e-01          738.0847
   170      9.590391e-01          752.9645
   171      9.591929e-01          754.1216
   172      9.592506e-01          744.7841
   173      9.593816e-01          742.0032
   174      9.594530e-01          748.5948
   175      9.595523e-01          757.5118
   176      9.597322e-01          742.2871
   177      9.598138e-01          749.8066
   178      9.599345e-01          749.1386
   179      9.600651e-01          750.2098
   180      9.600961e-01          746.4203
   181      9.601882e-01          742.6027
   182      9.604079e-01          743.8355
   183      9.606328e-01          755.5927
   184      9.607242e-01          751.4497
   185      9.608305e-01          743.1851
   186      9.609697e-01          743.5498
   187      9.610374e-01          737.6577
   188      9.611852e-01          748.6233
   189      9.613044e-01          747.2636
   190      9.614981e-01          747.0746
   191      9.615844e-01          753.4340
   192      9.616903e-01          745.6501
   193      9.617724e-01          738.9574
   194      9.619091e-01          749.8067
   195      9.620667e-01          754.6054
   196      9.620829e-01          752.4058
   197      9.622584e-01          760.1376
   198      9.624436e-01          753.1211
   199      9.624908e-01          754.4941
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 9.624908e-01
  Final  log-likelihood   = 754.4941
  Best   log-likelihood   = 767.6175  (epoch 158)
============================================================
