============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.02
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.400272e-01       -16075.5850
     1      9.219095e-01        -9888.0742
     2      8.869168e-01       -12629.4941
     3      8.756878e-01        -4330.4014
     4      8.584015e-01        -1440.2350
     5      8.462832e-01          142.7264
     6      8.392583e-01          -20.0016
     7      8.343977e-01          344.8053
     8      8.316396e-01          428.6236
     9      8.300319e-01          498.7203
    10      8.288536e-01          524.1301
    11      8.276864e-01          459.0864
    12      8.264095e-01          432.7869
    13      8.252058e-01          436.2594
    14      8.242138e-01          436.2910
    15      8.233873e-01          409.9316
    16      8.225535e-01          427.4123
    17      8.220440e-01          412.8709
    18      8.215644e-01          397.9346
    19      8.210848e-01          377.6406
    20      8.206238e-01          373.0730
    21      8.200255e-01          374.6386
    22      8.194602e-01          348.9436
    23      8.187243e-01          327.6022
    24      8.175607e-01          329.0846
    25      8.164014e-01          307.3530
    26      8.150033e-01          332.2744
    27      8.137325e-01          349.4781
    28      8.124189e-01          373.8301
    29      8.108364e-01          402.5507
    30      8.082407e-01          421.8850
    31      8.068990e-01          397.3703
    32      8.058540e-01          406.0901
    33      8.047877e-01          418.1312
    34      8.033437e-01          418.9785
    35      7.984942e-01          365.6970
    36      7.958794e-01          328.7931
    37      7.940397e-01          340.8381
    38      7.927660e-01          387.0180
    39      7.913793e-01          402.8732
    40      7.890109e-01          557.8259
    41      7.894621e-01          616.1818
    42      7.897844e-01          635.6754
    43      7.895274e-01          642.6862
    44      7.898660e-01          649.8495
    45      7.899511e-01          648.6046
    46      7.900499e-01          645.2599
    47      7.901627e-01          647.0015
    48      7.902353e-01          636.2143
    49      7.903745e-01          637.2520
    50      7.904664e-01          639.8422
    51      7.905610e-01          642.1630
    52      7.906289e-01          638.0064
    53      7.907572e-01          646.8382
    54      7.909150e-01          643.0076
    55      7.910558e-01          643.5329
    56      7.911763e-01          651.2020
    57      7.912689e-01          638.4951
    58      7.913396e-01          643.5262
    59      7.913777e-01          643.1747
    60      7.914926e-01          638.0572
    61      7.916523e-01          638.1692
    62      7.918081e-01          645.3036
    63      7.918075e-01          639.9944
    64      7.917805e-01          633.9064
    65      7.918737e-01          641.4231
    66      7.916745e-01          636.1736
    67      7.917035e-01          638.8721
    68      7.918780e-01          639.5963
    69      7.919285e-01          629.7482
    70      7.920834e-01          632.5246
    71      7.922855e-01          635.1536
    72      7.924574e-01          640.9199
    73      7.926664e-01          641.9222
    74      7.927103e-01          633.1099
    75      7.926346e-01          640.0370
    76      7.926466e-01          635.1773
    77      7.928413e-01          638.9816
    78      7.929676e-01          639.4810
    79      7.931511e-01          640.1102
    80      7.933755e-01          632.2918
    81      7.935599e-01          642.5773
    82      7.936924e-01          631.6682
    83      7.938376e-01          630.4630
    84      7.938831e-01          634.2615
    85      7.941389e-01          636.7207
    86      7.941722e-01          637.3987
    87      7.934598e-01          626.2838
    88      7.933757e-01          619.0521
    89      7.936845e-01          632.1807
    90      7.936064e-01          635.5289
    91      7.938094e-01          614.6062
    92      7.940745e-01          629.6386
    93      7.943048e-01          634.3658
    94      7.946264e-01          631.4160
    95      7.945626e-01          629.3189
    96      7.947139e-01          637.1252
    97      7.949759e-01          630.8267
    98      7.952310e-01          634.8224
    99      7.955659e-01          631.8615
   100      7.955791e-01          622.9622
   101      7.957788e-01          624.1542
   102      7.958931e-01          633.2657
   103      7.960865e-01          632.4568
   104      7.964090e-01          630.9454
   105      7.965853e-01          625.3986
   106      7.966815e-01          627.7958
   107      7.964209e-01          624.1893
   108      7.965254e-01          613.2428
   109      7.969242e-01          626.3651
   110      7.970804e-01          622.7584
   111      7.974706e-01          624.5568
   112      7.977659e-01          620.1305
   113      7.980915e-01          621.2034
   114      7.984105e-01          624.3555
   115      7.987841e-01          628.0401
   116      7.991471e-01          631.3003
   117      7.986615e-01          611.2321
   118      7.986561e-01          618.7957
   119      7.990202e-01          619.4949
   120      7.992166e-01          617.5505
   121      7.995675e-01          593.2653
   122      7.999792e-01          622.0245
   123      8.001502e-01          621.5325
   124      8.000182e-01          620.5271
   125      8.001390e-01          616.7316
   126      8.004519e-01          625.4672
   127      8.007556e-01          621.7891
   128      8.011197e-01          624.9462
   129      8.013895e-01          613.4476
   130      8.015714e-01          616.3804
   131      8.016006e-01          609.9150
   132      7.992861e-01          565.0103
   133      7.991611e-01          600.4926
   134      7.990528e-01          583.3968
   135      7.994888e-01          589.7169
   136      7.997535e-01          598.0373
   137      8.001958e-01          602.0206
   138      8.005045e-01          578.4645
   139      8.009741e-01          600.0506
   140      8.012867e-01          601.8995
   141      8.017791e-01          614.2525
   142      8.020410e-01          609.9367
   143      8.025382e-01          616.6954
   144      8.028310e-01          611.4758
   145      8.033249e-01          609.5436
   146      8.036656e-01          614.4517
   147      8.041475e-01          598.0710
   148      8.044668e-01          606.6557
   149      8.048852e-01          610.9719
   150      8.046244e-01          610.2961
   151      8.048963e-01          596.5495
   152      8.022905e-01          564.6512
   153      8.022486e-01          563.0176
   154      8.020133e-01          597.9609
   155      8.026578e-01          595.1443
   156      8.027754e-01          608.0062
   157      8.034416e-01          598.3002
   158      8.035944e-01          602.3640
   159      8.041359e-01          597.9442
   160      8.043494e-01          594.6681
   161      8.049204e-01          609.8886
   162      8.052786e-01          602.1870
   163      8.058260e-01          615.9161
   164      8.061209e-01          614.0365
   165      8.065441e-01          614.6473
   166      8.069082e-01          609.7621
   167      8.071684e-01          615.2267
   168      8.075561e-01          582.3848
   169      8.079005e-01          606.3055
   170      8.083220e-01          603.5110
   171      8.079228e-01          601.6724
   172      8.082257e-01          599.3700
   173      8.083609e-01          615.9742
   174      8.088137e-01          601.4072
   175      8.090397e-01          605.6100
   176      8.095665e-01          606.3290
   177      8.094202e-01          608.6072
   178      8.099492e-01          598.3005
   179      8.100942e-01          608.9147
   180      8.106163e-01          601.5378
   181      8.121440e-01          359.0337
   182      8.125907e-01          602.2413
   183      8.129224e-01          606.9333
   184      8.127509e-01          595.7097
   185      8.124807e-01          596.2128
   186      8.125807e-01          595.0336
   187      8.121880e-01          609.8552
   188      8.124920e-01          603.3674
   189      8.125348e-01          607.4286
   190      8.130192e-01          592.4023
   191      8.131316e-01          603.4163
   192      8.136037e-01          585.2594
   193      8.137738e-01          605.0681
   194      8.133604e-01          591.1856
   195      8.133730e-01          596.0495
   196      8.135099e-01          604.0346
   197      8.112271e-01          540.0244
   198      8.115380e-01          549.4957
   199      8.109567e-01          581.5330
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 8.109567e-01
  Final  log-likelihood   = 581.5330
  Best   log-likelihood   = 651.2020  (epoch 56)
============================================================
