============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.02
  process_std       = 0.02
  N_ens             = 50
  epochs            = 200
  chunk_length      = 20
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.443628e-01          395.9918
     1      9.260384e-01          621.8519
     2      9.223713e-01          683.0385
     3      9.182661e-01          699.1330
     4      9.161426e-01          738.8343
     5      9.132966e-01          719.3285
     6      9.114352e-01          699.1299
     7      9.557018e-01          684.3144
     8      9.610540e-01          744.3078
     9      9.589711e-01          740.9063
    10      9.623740e-01          754.8707
    11      9.620563e-01          745.7140
    12      9.485339e-01          744.6791
    13      9.463775e-01          749.5289
    14      9.558303e-01          729.5881
    15      9.529675e-01          677.0706
    16      9.479738e-01          727.5172
    17      9.511212e-01          731.9244
    18      9.538345e-01          742.8394
    19      9.582924e-01          749.6870
    20      9.617856e-01          737.1575
    21      9.605730e-01          726.6913
    22      9.619257e-01          740.2034
    23      9.603086e-01          721.1301
    24      9.570121e-01          717.7351
    25      9.584938e-01          742.1227
    26      9.629625e-01          738.4525
    27      9.601019e-01          721.0317
    28      9.624636e-01          735.5751
    29      9.620891e-01          728.8093
    30      9.626992e-01          755.4130
    31      9.628392e-01          734.3019
    32      9.636741e-01          726.7744
    33      9.587592e-01          690.6897
    34      9.535903e-01          710.2434
    35      9.554535e-01          731.5956
    36      9.550242e-01          722.7897
    37      9.492975e-01          713.3687
    38      9.437653e-01          728.6728
    39      9.430397e-01          743.3990
    40      9.420707e-01          751.0930
    41      9.423597e-01          752.2541
    42      9.436526e-01          759.6664
    43      9.440004e-01          754.8240
    44      9.451565e-01          755.4130
    45      9.448720e-01          765.9636
    46      9.456623e-01          764.3816
    47      9.464359e-01          761.5441
    48      9.472290e-01          766.2183
    49      9.481768e-01          759.0688
    50      9.489097e-01          764.4197
    51      9.481260e-01          763.5451
    52      9.486066e-01          760.6382
    53      9.485676e-01          758.5873
    54      9.493073e-01          765.6395
    55      9.498503e-01          759.7281
    56      9.501568e-01          765.8003
    57      9.507613e-01          766.1137
    58      9.509901e-01          758.5249
    59      9.517065e-01          764.7471
    60      9.514462e-01          762.0234
    61      9.522120e-01          755.3168
    62      9.529290e-01          764.5867
    63      9.535534e-01          769.0931
    64      9.539497e-01          767.2905
    65      9.547347e-01          763.7411
    66      9.556330e-01          765.8087
    67      9.560415e-01          766.8000
    68      9.566846e-01          756.7553
    69      9.570277e-01          762.5324
    70      9.578642e-01          763.9295
    71      9.596333e-01          761.3731
    72      9.591085e-01          769.2891
    73      9.591264e-01          762.9781
    74      9.600639e-01          752.0103
    75      9.606174e-01          764.4173
    76      9.605600e-01          763.0475
    77      9.599170e-01          759.8115
    78      9.591963e-01          761.0532
    79      9.594407e-01          768.6069
    80      9.613668e-01          769.6329
    81      9.629495e-01          768.2658
    82      9.634846e-01          764.7987
    83      9.643657e-01          760.2403
    84      9.678587e-01          761.6176
    85      9.694369e-01          765.8754
    86      9.695356e-01          761.9460
    87      9.683871e-01          765.0062
    88      9.684336e-01          762.6157
    89      9.685302e-01          767.8694
    90      9.675726e-01          765.0945
    91      9.664734e-01          765.2986
    92      9.674631e-01          771.5645
    93      9.682708e-01          762.8090
    94      9.699681e-01          765.2722
    95      9.693346e-01          763.7853
    96      9.683308e-01          765.0375
    97      9.682398e-01          751.9117
    98      9.674054e-01          758.6303
    99      9.678409e-01          767.2620
   100      9.692839e-01          757.8316
   101      9.704119e-01          767.1598
   102      9.705976e-01          768.8566
   103      9.718006e-01          761.1339
   104      9.730621e-01          756.0706
   105      9.735215e-01          762.4124
   106      9.716920e-01          771.9622
   107      9.721615e-01          759.9068
   108      9.729538e-01          762.7522
   109      9.729431e-01          765.6421
   110      9.737276e-01          760.5706
   111      9.738296e-01          759.0806
   112      9.735113e-01          758.0217
   113      9.744239e-01          763.1445
   114      9.762703e-01          765.1235
   115      9.765113e-01          765.4020
   116      9.766610e-01          772.3593
   117      9.775283e-01          766.9623
   118      9.773002e-01          762.8306
   119      9.774668e-01          755.9858
   120      9.781112e-01          763.4189
   121      9.788548e-01          751.3954
   122      9.792019e-01          766.5128
   123      9.793088e-01          763.7072
   124      9.782704e-01          761.1321
   125      9.780083e-01          766.9877
   126      9.778057e-01          771.5701
   127      9.782328e-01          763.7237
   128      9.781947e-01          764.0421
   129      9.789598e-01          757.2696
   130      9.802890e-01          760.3491
   131      9.813524e-01          761.9012
   132      9.819280e-01          757.2132
   133      9.819767e-01          756.5546
   134      9.815063e-01          765.9648
   135      9.811257e-01          767.1690
   136      9.816830e-01          772.3148
   137      9.808320e-01          759.3500
   138      9.802966e-01          762.6104
   139      9.809428e-01          772.0769
   140      9.813548e-01          764.7862
   141      9.819092e-01          762.3576
   142      9.830532e-01          757.9622
   143      9.833934e-01          766.9091
   144      9.839092e-01          760.1035
   145      9.847397e-01          767.5470
   146      9.844068e-01          761.4923
   147      9.841971e-01          758.4169
   148      9.842429e-01          766.6793
   149      9.848927e-01          766.0105
   150      9.853171e-01          758.7384
   151      9.864756e-01          759.9025
   152      9.878842e-01          762.9489
   153      9.880066e-01          763.0887
   154      9.882932e-01          775.8525
   155      9.877340e-01          760.3293
   156      9.878064e-01          762.5629
   157      9.879434e-01          764.1063
   158      9.879580e-01          775.9529
   159      9.879741e-01          764.1572
   160      9.879285e-01          757.6290
   161      9.880126e-01          768.6072
   162      9.880588e-01          764.4692
   163      9.884125e-01          765.4845
   164      9.883479e-01          768.5763
   165      9.884098e-01          767.3019
   166      9.887420e-01          767.5801
   167      9.900042e-01          770.6736
   168      9.906161e-01          768.9297
   169      9.904519e-01          764.5548
   170      9.902506e-01          768.2539
   171      9.901956e-01          767.6011
   172      9.905990e-01          765.8611
   173      9.898717e-01          768.2784
   174      9.902337e-01          771.7701
   175      9.902479e-01          773.7302
   176      9.903466e-01          767.1282
   177      9.912776e-01          761.9236
   178      9.926133e-01          766.3318
   179      9.928688e-01          764.5220
   180      9.939312e-01          761.6635
   181      9.940449e-01          760.3225
   182      9.939939e-01          764.4326
   183      9.942820e-01          769.1920
   184      9.947355e-01          765.2268
   185      9.949803e-01          765.0531
   186      9.955072e-01          762.6408
   187      9.946954e-01          764.5405
   188      9.945757e-01          767.1929
   189      9.950300e-01          765.4788
   190      9.958022e-01          763.7067
   191      9.955262e-01          767.0378
   192      9.957764e-01          763.5823
   193      9.959643e-01          765.7545
   194      9.959793e-01          770.2862
   195      9.957557e-01          768.2736
   196      9.957169e-01          768.5972
   197      9.963997e-01          774.3496
   198      9.964610e-01          770.4978
   199      9.965951e-01          769.2624
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 9.965951e-01
  Final  log-likelihood   = 769.2624
  Best   log-likelihood   = 775.9529  (epoch 158)
============================================================
