============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.005
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.744836e-01          357.3633
     1      3.744172e-01          627.0636
     2      3.785176e-01          441.6783
     3      3.827528e-01          461.8468
     4      3.847105e-01          478.7718
     5      3.835128e-01          507.4733
     6      3.812737e-01          545.2188
     7      3.780054e-01          547.0032
     8      3.767436e-01          566.9484
     9      3.766362e-01          568.8802
    10      3.771431e-01          562.4963
    11      3.775145e-01          558.1053
    12      3.784676e-01          557.1965
    13      3.792628e-01          549.3594
    14      3.803688e-01          550.6942
    15      3.818799e-01          555.5350
    16      3.826294e-01          540.0667
    17      3.853568e-01          557.9381
    18      3.881696e-01          547.0974
    19      3.901908e-01          546.7367
    20      3.932782e-01          553.3663
    21      3.964629e-01          549.8201
    22      4.004211e-01          552.1792
    23      4.046690e-01          547.4723
    24      4.087209e-01          546.0898
    25      4.131388e-01          547.4207
    26      4.171084e-01          546.9220
    27      4.218440e-01          553.9888
    28      4.270410e-01          545.2277
    29      4.332301e-01          546.9338
    30      4.389696e-01          549.3527
    31      4.432227e-01          539.2352
    32      4.480518e-01          545.0673
    33      4.526961e-01          550.6358
    34      4.611157e-01          551.3692
    35      4.679905e-01          544.3200
    36      4.759110e-01          547.2831
    37      4.830236e-01          550.2573
    38      4.919232e-01          547.0115
    39      4.959838e-01          539.8397
    40      4.971791e-01          637.3802
    41      4.978511e-01          655.7112
    42      4.987085e-01          657.8912
    43      5.000190e-01          658.0085
    44      5.006512e-01          662.3157
    45      5.011545e-01          660.4971
    46      5.026115e-01          662.9267
    47      5.033641e-01          663.8655
    48      5.042365e-01          663.3549
    49      5.045975e-01          663.1554
    50      5.053189e-01          664.5994
    51      5.060161e-01          664.5692
    52      5.062861e-01          664.5349
    53      5.068917e-01          665.0399
    54      5.073549e-01          664.6740
    55      5.076514e-01          666.6324
    56      5.084862e-01          662.4240
    57      5.089986e-01          663.9412
    58      5.100178e-01          662.8560
    59      5.098669e-01          665.1624
    60      5.104198e-01          664.2989
    61      5.108935e-01          663.7347
    62      5.111780e-01          664.3389
    63      5.112255e-01          665.2308
    64      5.111131e-01          667.1572
    65      5.116000e-01          666.9222
    66      5.115883e-01          666.5157
    67      5.120965e-01          667.4261
    68      5.129949e-01          665.1258
    69      5.142887e-01          666.5788
    70      5.149328e-01          665.9630
    71      5.149226e-01          666.0433
    72      5.152476e-01          667.1362
    73      5.149370e-01          667.0513
    74      5.152507e-01          667.7460
    75      5.158631e-01          667.8141
    76      5.165402e-01          667.2838
    77      5.166261e-01          667.9754
    78      5.175060e-01          666.8879
    79      5.180026e-01          666.4487
    80      5.183366e-01          667.4996
    81      5.189311e-01          667.4990
    82      5.196655e-01          668.8342
    83      5.198481e-01          668.0345
    84      5.208415e-01          667.1831
    85      5.215074e-01          666.7900
    86      5.221978e-01          668.0320
    87      5.223522e-01          668.8062
    88      5.223181e-01          668.6060
    89      5.221710e-01          666.3103
    90      5.225967e-01          666.6060
    91      5.235513e-01          668.6815
    92      5.241801e-01          666.4543
    93      5.243942e-01          668.6132
    94      5.249733e-01          667.8582
    95      5.257019e-01          667.0403
    96      5.257524e-01          669.4293
    97      5.263600e-01          667.1810
    98      5.268075e-01          669.0603
    99      5.266021e-01          668.8152
   100      5.273157e-01          669.1862
   101      5.273547e-01          669.5406
   102      5.276181e-01          668.5331
   103      5.283634e-01          669.8486
   104      5.280508e-01          669.2810
   105      5.282243e-01          669.3553
