============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.5
  lr                = 0.02
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      9.335004e-01       -14150.5137
     1      9.045858e-01       -10769.3525
     2      8.785094e-01        -3867.4983
     3      8.635902e-01         -285.2980
     4      8.565468e-01          275.0346
     5      8.538010e-01          330.9434
     6      8.522356e-01          254.2289
     7      8.496111e-01          181.8250
     8      8.474742e-01          117.2828
     9      8.468726e-01            3.2731
    10      8.476101e-01         -157.8666
    11      8.496020e-01         -215.0159
    12      8.521763e-01         -209.3608
    13      8.549344e-01         -182.4602
    14      8.580043e-01         -142.1849
    15      8.610212e-01         -122.4395
    16      8.634342e-01          -56.7072
    17      8.652380e-01           -7.6788
    18      8.670292e-01          -30.4883
    19      8.681077e-01          -53.2686
    20      8.686843e-01          -63.3578
    21      8.683376e-01           -2.7135
    22      8.679159e-01           48.2120
    23      8.682439e-01           28.4371
    24      8.680454e-01          -17.6239
    25      8.673277e-01          -20.7304
    26      8.675396e-01          -22.6305
    27      8.678430e-01          -11.6029
    28      8.688641e-01          -13.2630
    29      8.700877e-01          -33.8124
    30      8.712278e-01          -65.2520
    31      8.721181e-01          -33.0174
    32      8.743318e-01          -35.3324
    33      8.747438e-01          -57.6576
    34      8.757476e-01          -68.2865
    35      8.775274e-01          -62.7917
    36      8.806590e-01          -45.7024
    37      8.817623e-01          -40.1689
    38      8.840551e-01          -15.2888
    39      8.842916e-01          -54.6947
    40      8.836192e-01          264.0128
    41      8.837562e-01          310.9966
    42      8.840308e-01          288.1543
    43      8.845156e-01          294.8566
    44      8.849548e-01          286.9836
    45      8.855486e-01          280.0219
    46      8.856146e-01          256.9720
    47      8.856336e-01          256.9919
    48      8.869135e-01          254.3680
    49      8.871084e-01          257.9213
    50      8.873638e-01          231.8227
    51      8.877755e-01          248.4941
    52      8.889091e-01          264.2179
    53      8.897235e-01          240.6122
    54      8.914487e-01          233.0854
    55      8.932784e-01          226.4277
    56      8.949295e-01          232.4694
    57      8.953527e-01          231.1487
    58      8.960605e-01          249.9669
    59      8.971700e-01          242.4563
    60      8.991251e-01          229.8611
    61      9.013963e-01          224.9887
    62      9.021046e-01          206.9124
    63      9.021237e-01          231.0129
    64      9.021550e-01          222.1634
    65      9.034712e-01          220.1356
    66      9.044696e-01          232.2780
    67      9.056190e-01          230.7853
    68      9.066930e-01          238.5181
    69      9.072475e-01          240.8689
    70      9.082153e-01          213.5447
    71      9.094822e-01          230.2642
    72      9.127724e-01          222.2404
    73      9.151805e-01          214.5721
    74      9.161792e-01          247.8863
    75      9.185221e-01          205.8052
    76      9.207397e-01          220.9896
    77      9.213818e-01          237.6136
    78      9.256922e-01          237.6493
    79      9.287391e-01          230.5732
    80      9.295465e-01          230.4600
    81      9.297005e-01          228.0220
    82      9.299517e-01          225.7979
    83      9.313011e-01          212.5139
    84      9.332746e-01          224.9212
    85      9.408697e-01          236.1253
    86      9.436686e-01          236.2481
    87      9.481653e-01          214.1816
    88      9.491320e-01          207.5124
    89      9.496813e-01          209.0500
    90      9.551753e-01          214.6334
    91      9.584346e-01          239.1569
    92      9.593665e-01          236.8892
    93      9.641510e-01          235.9386
    94      9.639421e-01          215.1071
    95      9.640904e-01          203.5701
    96      9.661751e-01          235.7567
    97      9.671457e-01          212.3862
    98      9.712076e-01          229.3349
    99      9.731570e-01          224.7633
   100      9.742492e-01          235.1309
   101      9.826895e-01          247.6918
   102      9.850792e-01          238.2503
   103      9.866920e-01          224.2382
   104      9.864809e-01          210.2354
   105      9.868747e-01          229.5861
   106      9.881606e-01          224.5522
   107      9.984736e-01          236.1864
   108      1.007300e+00          248.5256
   109      1.007696e+00          209.3523
   110      1.010918e+00          237.7736
   111      1.014366e+00          221.3145
   112      1.018367e+00          250.5890
   113      1.019307e+00          176.1933
   114      1.020658e+00          223.2659
   115      1.023909e+00          217.4234
   116      1.027929e+00          236.7089
   117      1.030515e+00          228.2962
   118      1.031857e+00          211.8784
   119      1.036073e+00          213.9570
   120      1.039417e+00          219.2602
   121      1.044385e+00          215.5988
   122      1.049252e+00          218.3115
   123      1.049640e+00          194.0088
   124      1.054428e+00          235.0932
   125      1.065020e+00          255.3436
   126      1.068809e+00          250.0134
   127      1.067455e+00          235.0637
   128      1.070410e+00          224.8316
   129      1.082038e+00          272.5436
   130      1.088618e+00          211.0115
   131      1.089785e+00          187.0842
   132      1.091961e+00          213.9804
   133      1.091993e+00          227.2978
   134      1.092605e+00          181.4827
   135      1.092848e+00          199.5687
   136      1.094261e+00          206.2994
   137      1.097135e+00          233.3928
   138      1.100187e+00          195.4838
   139      1.100064e+00          260.8335
   140      1.100220e+00          186.7051
   141      1.102285e+00          227.4977
   142      1.100420e+00          218.6980
   143      1.101259e+00          250.3947
   144      1.102390e+00          208.1867
   145      1.105936e+00          211.8095
   146      1.113904e+00          259.4396
   147      1.118148e+00          211.6870
   148      1.137004e+00          248.6931
   149      1.148682e+00          254.2276
   150      1.152286e+00          214.7859
   151      1.168381e+00          269.0226
   152      1.180919e+00          220.1625
   153      1.188102e+00          245.4656
   154      1.197654e+00          267.0268
   155      1.201009e+00          208.0239
   156      1.203328e+00          199.8435
   157      1.205270e+00          182.2139
   158      1.207641e+00          206.7862
   159      1.208741e+00          220.5076
   160      1.219712e+00          237.9793
   161      1.226357e+00          235.4420
   162      1.230890e+00          228.2657
   163      1.238097e+00          227.5923
   164      1.243537e+00          247.2333
   165      1.247969e+00          243.8295
   166      1.257974e+00          255.2520
   167      1.287135e+00          234.5744
   168      1.297674e+00          242.7683
   169               nan               nan
   170               nan               nan
   171               nan               nan
   172               nan               nan
   173               nan               nan
   174               nan               nan
   175               nan               nan
   176               nan               nan
   177               nan               nan
   178               nan               nan
   179               nan               nan
   180               nan               nan
   181               nan               nan
   182               nan               nan
   183               nan               nan
   184               nan               nan
   185               nan               nan
   186               nan               nan
   187               nan               nan
   188               nan               nan
   189               nan               nan
   190               nan               nan
   191               nan               nan
   192               nan               nan
   193               nan               nan
   194               nan               nan
   195               nan               nan
   196               nan               nan
   197               nan               nan
   198               nan               nan
   199               nan               nan
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = nan
  Final  log-likelihood   = nan
  Best   log-likelihood   = nan  (epoch 169)
============================================================
