============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 0.8
  lr                = 0.02
  process_std       = 0.0
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.682177e-01        -3214.3545
     1      4.240404e-01        -1558.2928
     2      4.407000e-01          102.1134
     3      4.318587e-01          301.5767
     4      4.207782e-01          418.9690
     5      4.076436e-01          481.3165
     6      3.947745e-01          509.6401
     7      3.829762e-01          519.5535
     8      3.778132e-01          531.9243
     9      3.746835e-01          552.0495
    10      3.736733e-01          526.8766
    11      3.719652e-01          518.3805
    12      3.728934e-01          527.8109
    13      3.774835e-01          507.0843
    14      3.846646e-01          485.5594
    15      3.910375e-01          471.7093
    16      3.970426e-01          476.5236
    17      4.082012e-01          485.5888
    18      4.169511e-01          459.8875
    19      4.263151e-01          451.6793
    20      4.415092e-01          448.2036
    21      4.537000e-01          419.3492
    22      4.672325e-01          451.6256
    23      4.823427e-01          445.7481
    24      4.955417e-01          377.4709
    25      5.036927e-01          428.2698
    26      5.175198e-01          404.8116
    27      5.367473e-01          399.9915
    28      5.355569e-01          451.8720
    29      5.524039e-01          386.8283
    30      5.661343e-01          434.2537
    31      5.685893e-01          438.6546
    32      5.931679e-01          392.7991
    33      5.754508e-01          447.6144
    34      5.957196e-01          374.9280
    35      6.150758e-01          437.9390
    36      6.235831e-01          445.9752
    37      6.620262e-01          349.8409
    38      6.425113e-01          395.1784
    39      6.541896e-01          392.4904
    40      6.559569e-01          581.3167
    41      6.597574e-01          562.8618
    42      6.609122e-01          578.5714
    43      6.615947e-01          578.1107
    44      6.605418e-01          581.5663
    45      6.605572e-01          580.4059
    46      6.634386e-01          580.2735
    47      6.643282e-01          582.5171
    48      6.660067e-01          580.7495
    49      6.673171e-01          578.6262
    50      6.684846e-01          578.8456
    51      6.684052e-01          579.4049
    52      6.693639e-01          577.9081
    53      6.701896e-01          578.0873
    54      6.716129e-01          577.0300
    55      6.717426e-01          579.4547
    56      6.732914e-01          574.7490
    57      6.740030e-01          576.8716
    58      6.767103e-01          573.5642
    59      6.744779e-01          574.7318
    60      6.759141e-01          573.6364
    61      6.770652e-01          574.4595
    62      6.757361e-01          574.5869
    63      6.760786e-01          574.6985
    64      6.759273e-01          577.7089
    65      6.783646e-01          575.8160
    66      6.777971e-01          576.8075
    67      6.792040e-01          577.3452
    68      6.812842e-01          575.8847
    69      6.833972e-01          576.3181
    70      6.846899e-01          575.6046
    71      6.840087e-01          574.5923
    72      6.849905e-01          575.5552
    73      6.845317e-01          575.4406
    74      6.866935e-01          576.5879
    75      6.877638e-01          576.5263
    76      6.891386e-01          575.4802
    77      6.886969e-01          576.9858
    78      6.910821e-01          576.0669
    79      6.926815e-01          576.4418
    80      6.933190e-01          576.2730
    81      6.951158e-01          576.0474
    82      6.969450e-01          577.6823
    83      6.972188e-01          576.5521
    84      6.993248e-01          576.9440
    85      7.007022e-01          576.7120
    86      7.016537e-01          576.2808
    87      7.024375e-01          576.1700
    88      7.019948e-01          577.7389
    89      7.017714e-01          576.0625
    90      7.035500e-01          576.4666
    91      7.058157e-01          578.6566
    92      7.076328e-01          575.5325
    93      7.073903e-01          577.1593
    94      7.081494e-01          576.9689
    95      7.088665e-01          576.5746
    96      7.095152e-01          578.4734
    97      7.121031e-01          576.8456
    98      7.121226e-01          578.6194
    99      7.107884e-01          577.4669
   100      7.136051e-01          580.3023
   101      7.133037e-01          579.5557
   102      7.145362e-01          579.4436
   103      7.172625e-01          580.3932
   104      7.159017e-01          579.0760
   105      7.165434e-01          579.7776
