============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
   106      5.145686e-01          776.1263
   107      5.155836e-01          766.6316
   108      5.170128e-01          762.6023
   109      5.178158e-01          766.8479
   110      5.185827e-01          762.4548
   111      5.196247e-01          762.1514
   112      5.196830e-01          760.1273
   113      5.208652e-01          766.9523
   114      5.229960e-01          767.3777
   115      5.234704e-01          769.3847
   116      5.251769e-01          773.7945
   117      5.269850e-01          769.5635
   118      5.267940e-01          762.4396
   119      5.271133e-01          760.2823
   120      5.271580e-01          768.8214
   121      5.287586e-01          752.3470
   122      5.299830e-01          768.1352
   123      5.303229e-01          766.5067
   124      5.310107e-01          764.0055
   125      5.308084e-01          768.6157
   126      5.305650e-01          774.0865
   127      5.320133e-01          768.9978
   128      5.327655e-01          765.7144
   129      5.336128e-01          764.7481
   130      5.354979e-01          765.4868
   131      5.369862e-01          763.8260
   132      5.386465e-01          760.7358
   133      5.394286e-01          760.9908
   134      5.390117e-01          768.5649
   135      5.389039e-01          768.8554
   136      5.397264e-01          773.3702
   137      5.393341e-01          762.6866
   138      5.382720e-01          762.6194
   139      5.402043e-01          773.8507
   140      5.412973e-01          766.7823
   141      5.412759e-01          766.9401
   142      5.428553e-01          761.4258
   143      5.432557e-01          769.3734
   144      5.430322e-01          764.1683
   145      5.436045e-01          773.2092
   146      5.433736e-01          765.7412
   147      5.435215e-01          767.0774
   148      5.433590e-01          769.8661
   149      5.448269e-01          769.7816
   150      5.454613e-01          766.9777
   151      5.456319e-01          765.4498
   152      5.474471e-01          766.6984
   153      5.483520e-01          767.3936
   154      5.491424e-01          777.4006
   155      5.491304e-01          763.2101
   156      5.495008e-01          765.6100
   157      5.507749e-01          766.6013
   158      5.515181e-01          778.3440
   159      5.525792e-01          768.0741
   160      5.526017e-01          759.2105
   161      5.532111e-01          770.6227
   162      5.530993e-01          766.6080
   163      5.532262e-01          768.2752
   164      5.531709e-01          770.6305
   165      5.530345e-01          769.9896
   166      5.533900e-01          772.2979
   167      5.532766e-01          771.7092
   168      5.538077e-01          769.9052
   169      5.542240e-01          768.5666
   170      5.536934e-01          769.8506
   171      5.542501e-01          770.4943
   172      5.553843e-01          767.1272
   173      5.551947e-01          771.0501
   174      5.559587e-01          773.2800
   175      5.563203e-01          775.6718
   176      5.576667e-01          769.6545
   177      5.598431e-01          766.1588
   178      5.609484e-01          771.3196
   179      5.620031e-01          766.8455
   180      5.630143e-01          763.9066
   181      5.626857e-01          762.3901
   182      5.624977e-01          766.0374
   183      5.635821e-01          773.3518
   184      5.636459e-01          770.3415
   185      5.638709e-01          767.1434
   186      5.651054e-01          767.4169
   187      5.637785e-01          767.0504
   188      5.643444e-01          769.3669
   189      5.652820e-01          771.4747
   190      5.662494e-01          765.9405
   191      5.671672e-01          769.8845
   192      5.680349e-01          766.6414
   193      5.680140e-01          769.1852
   194      5.684897e-01          773.1260
   195      5.685757e-01          769.7017
   196      5.678422e-01          771.1597
   197      5.679291e-01          775.4736
   198      5.679345e-01          771.8607
   199      5.686938e-01          771.8334
------------------------------------------------------------
Summary
------------------------------------------------------------
  Final  ||θ - θ_true||_2  = 5.686938e-01
  Final  log-likelihood   = 771.8334
  Best   log-likelihood   = 778.3440  (epoch 158)
============================================================
