============================================================
gLV AD-EnKF parameter estimation run
============================================================
  data_truth_path   = gLV/data/glv_ahidden0p00_truth.npz
  data_obs_path     = gLV/data/glv_ahidden0p00_obs.npz
  init_theta_scale = 1.0
  lr                = 0.01
  process_std       = 0.01
  N_ens             = 100
  epochs            = 200
  chunk_length      = 10
============================================================
 Epoch    ||θ-θ_true||_2    Log-likelihood
------------------------------------------------------------
     0      3.419303e-02          653.1067
     1      5.875221e-02          710.8545
     2      7.705839e-02          714.4703
     3      9.773194e-02          736.6389
     4      1.100574e-01          750.0587
     5      1.139078e-01          759.0403
     6      1.158389e-01          765.4775
     7      1.277813e-01          759.4556
     8      1.416883e-01          756.9702
     9      1.628868e-01          759.8173
    10      1.742035e-01          762.0741
    11      1.662988e-01          749.6992
    12      1.695400e-01          757.8290
    13      1.724395e-01          770.8508
    14      1.579413e-01          754.3514
    15      1.540924e-01          768.5267
    16      1.507552e-01          767.3962
    17      1.606889e-01          772.5157
    18      1.663560e-01          769.8219
    19      1.698533e-01          775.2228
    20      1.736031e-01          766.1334
    21      1.856490e-01          772.3889
    22      1.855667e-01          763.3422
    23      1.966338e-01          759.9497
    24      2.153649e-01          772.4288
    25      2.190667e-01          751.6542
    26      2.258026e-01          763.7862
    27      2.244454e-01          766.5821
    28      2.297853e-01          766.2334
    29      2.452336e-01          762.8824
    30      2.606095e-01          769.8585
    31      2.780052e-01          754.7700
    32      2.866150e-01          764.3673
    33      2.861017e-01          758.7322
    34      2.874042e-01          755.3691
    35      2.935597e-01          766.2183
    36      2.873900e-01          771.8347
    37      2.920996e-01          769.9508
    38      3.017231e-01          768.5127
    39      3.098795e-01          765.3073
    40      3.185815e-01          767.8220
    41      3.176843e-01          780.7991
    42      3.218092e-01          780.4739
    43      3.248133e-01          783.8176
    44      3.270750e-01          785.8889
    45      3.285004e-01          789.0604
    46      3.308490e-01          787.0980
    47      3.337480e-01          786.1727
    48      3.359540e-01          787.0007
    49      3.393396e-01          782.8267
    50      3.418298e-01          786.0309
    51      3.466442e-01          785.4459
    52      3.506519e-01          783.3152
    53      3.543228e-01          776.3091
    54      3.557449e-01          780.3732
    55      3.586502e-01          785.2388
    56      3.608807e-01          783.8236
    57      3.627782e-01          780.3694
    58      3.659469e-01          786.2599
    59      3.673846e-01          777.3137
    60      3.709347e-01          781.1472
    61      3.739668e-01          782.7423
    62      3.770614e-01          783.9136
    63      3.795443e-01          779.3862
    64      3.834540e-01          779.2829
    65      3.857801e-01          775.8873
    66      3.872815e-01          778.4852
    67      3.912688e-01          775.6062
    68      3.923420e-01          781.6105
    69      3.951911e-01          777.2516
    70      3.984616e-01          775.3711
    71      4.017012e-01          779.4218
    72      4.040807e-01          773.9144
    73      4.059655e-01          776.0588
    74      4.094842e-01          774.9658
    75      4.120472e-01          771.0985
    76      4.140757e-01          769.7054
    77      4.174344e-01          775.9873
    78      4.197057e-01          772.8706
    79      4.213384e-01          771.7348
    80      4.231870e-01          771.0040
    81      4.247854e-01          766.9384
    82      4.259499e-01          765.1428
    83      4.275277e-01          772.0049
    84      4.280438e-01          773.8878
    85      4.293478e-01          774.4177
    86      4.304092e-01          773.2300
    87      4.308408e-01          767.9530
    88      4.317763e-01          771.8400
    89      4.337882e-01          780.3287
    90      4.351487e-01          764.2665
    91      4.370362e-01          779.4844
    92      4.392805e-01          776.3755
    93      4.415707e-01          777.8488
    94      4.433768e-01          773.0632
    95      4.436764e-01          773.7256
    96      4.446730e-01          764.3546
    97      4.462122e-01          767.8120
    98      4.477567e-01          773.7415
    99      4.496822e-01          762.4879
   100      4.499420e-01          761.6107
   101      4.511226e-01          770.7643
   102      4.527600e-01          771.3871
   103      4.551610e-01          768.5168
   104      4.559132e-01          767.5279
   105      4.575062e-01          764.2791
   106      4.584561e-01          762.7806
   107      4.591639e-01          763.0985
   108      4.604123e-01          759.8704
   109      4.623284e-01          765.9296
   110      4.638859e-01          768.9427
   111      4.653474e-01          763.1087
   112      4.661570e-01          767.9174
   113      4.667221e-01          763.3853
   114      4.682945e-01          766.1471
   115      4.688432e-01          763.4205
   116      4.705281e-01          766.5787
   117      4.711336e-01          758.4302
   118      4.725335e-01          762.5246
   119      4.746310e-01          762.9852
   120      4.750201e-01          769.0026
   121      4.766298e-01          751.1704
   122      4.777351e-01          764.6386
   123      4.793726e-01          760.0726
   124      4.800967e-01          754.0823
   125      4.820720e-01          763.1292
   126      4.834324e-01          760.0105
   127      4.839519e-01          755.4645
   128      4.853715e-01          755.9656
   129      4.861859e-01          761.4796
   130      4.876544e-01          758.2397
   131      4.881802e-01          754.0121
   132      4.876288e-01          757.8889
   133      4.886200e-01          757.0732
   134      4.899227e-01          755.2640
   135      4.903083e-01          756.9033
   136      4.917266e-01          760.4608
   137      4.929425e-01          763.5119
   138      4.949781e-01          764.9299
   139      4.966065e-01          755.3681
   140      4.977390e-01          749.4020
   141      4.986559e-01          758.3251
   142      4.990073e-01          748.2888
   143      4.991463e-01          760.7843
   144      5.004833e-01          759.5027
   145      5.007486e-01          754.3734
   146      5.026466e-01          754.1430
   147      5.017536e-01          746.9394
   148      5.024705e-01          758.0655
   149      5.030162e-01          751.7538
   150      5.025336e-01          747.5993
   151      5.024742e-01          762.4356
   152      5.015704e-01          758.2852
   153      5.020563e-01          756.8231
   154      5.018172e-01          756.5359
